ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status
M01725,U01344,P006,Pest Control,Medium,2025-07-30,2025-08-20,1540.57,Closed
M01726,U01537,P006,Pest Control,Low,2023-08-23,2023-09-30,1695.23,Closed
M01727,U01315,P006,Electrical,Medium,2026-04-03,,0.0,Open
M01728,U01429,P006,Electrical,High,2024-09-17,2024-10-19,743.49,Closed
M01729,U01503,P006,Pest Control,Emergency,2024-09-18,,0.0,Open
M01730,U01314,P006,Flooring,Emergency,2024-12-17,2024-12-24,1457.22,Closed
M01731,U01460,P006,Flooring,High,2026-03-16,2026-03-31,401.46,Closed
M01732,U01400,P006,Plumbing,Medium,2025-01-22,2025-03-06,1376.83,Closed
M01733,U01427,P006,General,Medium,2025-06-04,2025-06-11,262.14,Closed
M01734,U01596,P006,General,Low,2024-07-07,2024-08-15,785.57,Closed
M01735,U01305,P006,Flooring,Medium,2024-05-06,2024-05-25,204.48,Closed
M01736,U01390,P006,Appliance,Emergency,2025-12-05,2026-01-12,139.06,Closed
M01737,U01414,P006,Pest Control,Medium,2024-10-18,2024-11-16,1714.48,Closed
M01738,U01537,P006,Electrical,High,2023-08-14,,0.0,Open
M01739,U01496,P006,Pest Control,Medium,2025-03-17,,0.0,Open
M01740,U01334,P006,HVAC,Medium,2023-07-05,2023-08-11,1549.14,Closed
M01741,U01538,P006,Flooring,Medium,2025-12-31,2026-02-12,1764.32,Closed
M01742,U01397,P006,Plumbing,Emergency,2023-12-22,2024-01-18,635.1,Closed
M01743,U01589,P006,General,Medium,2025-12-03,2025-12-15,992.83,Closed
M01744,U01493,P006,HVAC,Emergency,2024-05-07,,0.0,Open
M01745,U01539,P006,Plumbing,Medium,2025-02-22,2025-03-30,847.97,Closed
M01746,U01411,P006,HVAC,Low,2023-11-07,,0.0,Open
M01747,U01558,P006,Electrical,Low,2025-04-29,2025-05-28,1044.68,Closed
M01748,U01529,P006,Electrical,Low,2024-03-06,,0.0,Open
M01749,U01584,P006,Flooring,Emergency,2024-03-03,2024-03-18,194.74,Closed
M01750,U01377,P006,Flooring,High,2025-03-16,,0.0,Open
M01751,U01436,P006,Plumbing,Medium,2026-03-28,2026-04-09,633.66,Closed
M01752,U01304,P006,HVAC,High,2023-06-27,2023-07-29,1348.17,Closed
M01753,U01354,P006,Flooring,Medium,2024-11-27,2024-12-28,1672.86,Closed
M01754,U01387,P006,Electrical,Medium,2025-04-30,2025-05-30,207.15,Closed
M01755,U01505,P006,Appliance,Emergency,2025-09-26,2025-10-13,1760.13,Closed
M01756,U01346,P006,General,Medium,2025-03-09,2025-04-01,1925.52,Closed
M01757,U01479,P006,Electrical,Medium,2025-01-29,2025-03-04,1353.02,Closed
M01758,U01463,P006,HVAC,High,2023-09-08,2023-10-12,944.99,Closed
M01759,U01351,P006,Pest Control,Low,2024-01-16,2024-02-13,1216.99,Closed
M01760,U01425,P006,Pest Control,Medium,2025-05-06,2025-06-05,1098.17,Closed
M01761,U01513,P006,Electrical,Low,2025-06-24,2025-07-21,1889.72,Closed
M01762,U01570,P006,Plumbing,Emergency,2024-07-19,2024-08-02,2481.6,Closed
M01763,U01596,P006,HVAC,Medium,2025-11-05,2025-11-09,484.82,Closed
M01764,U01546,P006,Appliance,Emergency,2025-10-25,2025-12-05,783.03,Closed
M01765,U01474,P006,Electrical,Medium,2024-10-06,,0.0,Open
M01766,U01574,P006,Flooring,Medium,2024-10-13,2024-11-06,389.1,Closed
M01767,U01462,P006,Electrical,Low,2025-04-25,2025-05-17,1820.05,Closed
M01768,U01569,P006,General,Medium,2025-09-02,2025-10-07,68.51,Closed
M01769,U01401,P006,Pest Control,Medium,2024-12-03,,0.0,Open
M01770,U01372,P006,Electrical,Low,2025-07-13,2025-08-16,1881.23,Closed
M01771,U01497,P006,Pest Control,Medium,2025-07-13,2025-08-12,2398.53,Closed
M01772,U01426,P006,Electrical,High,2024-06-03,,0.0,Open
M01773,U01408,P006,General,High,2023-07-21,2023-08-26,894.13,Closed
M01774,U01440,P006,Electrical,Emergency,2025-11-26,2026-01-10,504.28,Closed
M01775,U01567,P006,Plumbing,Emergency,2024-06-22,,0.0,Open
M01776,U01377,P006,HVAC,Emergency,2024-12-26,2025-01-07,2336.24,Closed
M01777,U01412,P006,HVAC,Emergency,2023-06-02,,0.0,Open
M01778,U01498,P006,HVAC,Medium,2024-10-05,2024-10-22,2175.48,Closed
M01779,U01346,P006,Flooring,Medium,2024-12-14,2025-01-01,207.84,Closed
M01780,U01574,P006,Flooring,Medium,2025-03-13,2025-04-16,2225.15,Closed
M01781,U01420,P006,Plumbing,Medium,2023-06-08,2023-06-23,900.53,Closed
M01782,U01413,P006,Plumbing,Medium,2024-04-20,2024-05-18,1213.37,Closed
M01783,U01465,P006,General,Medium,2023-06-19,2023-07-18,1469.95,Closed
M01784,U01577,P006,Electrical,Medium,2025-11-24,2025-12-27,1481.32,Closed
M01785,U01521,P006,General,Medium,2023-12-07,2023-12-31,196.22,Closed
M01786,U01511,P006,HVAC,Emergency,2025-09-13,,0.0,Open
M01787,U01458,P006,Electrical,Medium,2024-08-04,2024-08-29,173.82,Closed
M01788,U01566,P006,Pest Control,Emergency,2024-05-24,2024-06-30,466.5,Closed
M01789,U01483,P006,Flooring,High,2024-05-28,2024-07-09,1617.68,Closed
M01790,U01500,P006,Electrical,Medium,2025-08-13,2025-09-08,545.78,Closed
M01791,U01306,P006,Pest Control,Emergency,2025-01-22,2025-01-29,1199.27,Closed
M01792,U01499,P006,HVAC,Emergency,2023-06-30,2023-07-14,1767.45,Closed
M01793,U01505,P006,Appliance,Emergency,2023-09-09,2023-09-28,1968.08,Closed
M01794,U01553,P006,Appliance,Emergency,2023-11-13,2023-12-11,2027.19,Closed
M01795,U01420,P006,Appliance,Medium,2023-08-10,2023-08-17,199.6,Closed
M01796,U01348,P006,Electrical,High,2024-09-24,2024-10-22,488.36,Closed
M01797,U01371,P006,Flooring,Medium,2025-06-13,,0.0,Open
M01798,U01454,P006,Plumbing,Medium,2023-06-06,2023-06-28,1161.6,Closed
M01799,U01491,P006,HVAC,Medium,2025-05-21,2025-05-28,1602.94,Closed
M01800,U01559,P006,Appliance,Emergency,2025-10-22,2025-11-16,1841.23,Closed
M01801,U01510,P006,General,Low,2023-10-02,2023-10-27,2232.97,Closed
M01802,U01449,P006,Electrical,Emergency,2023-07-07,2023-08-05,691.52,Closed
M01803,U01469,P006,HVAC,Emergency,2024-01-03,,0.0,Open
M01804,U01492,P006,Pest Control,Medium,2025-03-01,2025-03-03,1070.21,Closed
M01805,U01549,P006,Flooring,Emergency,2025-01-10,2025-02-10,2190.42,Closed
M01806,U01411,P006,Pest Control,Medium,2023-11-03,2023-11-07,2193.39,Closed
M01807,U01438,P006,HVAC,Medium,2024-07-04,2024-07-21,2125.49,Closed
M01808,U01305,P006,Electrical,Low,2023-10-17,2023-10-18,1733.19,Closed
M01809,U01385,P006,Flooring,Emergency,2025-07-07,2025-07-23,1670.0,Closed
M01810,U01311,P006,Appliance,Low,2025-10-19,2025-10-26,668.82,Closed
M01811,U01471,P006,HVAC,Medium,2024-07-12,2024-08-13,1921.7,Closed
M01812,U01428,P006,Electrical,Emergency,2025-03-10,2025-03-15,468.23,Closed
M01813,U01580,P006,General,Medium,2025-01-20,2025-02-27,485.54,Closed
M01814,U01300,P006,Pest Control,Medium,2026-04-05,,0.0,Open
M01815,U01579,P006,Plumbing,Medium,2024-06-05,2024-07-13,2155.84,Closed
M01816,U01479,P006,HVAC,Low,2025-11-19,,0.0,Open
M01817,U01578,P006,Plumbing,Low,2024-04-19,2024-05-17,457.3,Closed
M01818,U01321,P006,Pest Control,Medium,2023-09-25,2023-10-10,2467.79,Closed
M01819,U01367,P006,Appliance,Emergency,2023-10-08,2023-11-16,773.6,Closed
M01820,U01325,P006,HVAC,Medium,2025-06-18,2025-06-29,1241.54,Closed
M01821,U01605,P006,Electrical,Medium,2024-10-03,2024-11-05,2402.69,Closed
M01822,U01449,P006,Plumbing,Medium,2026-02-11,2026-03-06,679.38,Closed
M01823,U01603,P006,Flooring,Emergency,2024-11-26,2025-01-01,1905.91,Closed
M01824,U01566,P006,Plumbing,Medium,2024-09-03,,0.0,Open
M01825,U01565,P006,Electrical,Medium,2023-12-14,2024-01-10,1655.63,Closed
M01826,U01363,P006,Flooring,Low,2025-03-15,,0.0,Open
M01827,U01468,P006,Plumbing,Medium,2026-03-11,2026-04-02,1482.15,Closed
M01828,U01459,P006,Plumbing,Emergency,2024-02-12,,0.0,Open
M01829,U01536,P006,Electrical,Medium,2024-01-01,2024-01-05,1234.09,Closed
M01830,U01445,P006,Appliance,High,2024-09-17,2024-11-01,225.72,Closed
M01831,U01361,P006,Electrical,Medium,2023-06-21,2023-07-08,923.53,Closed
M01832,U01568,P006,General,Emergency,2024-12-19,,0.0,Open
M01833,U01569,P006,Electrical,Medium,2026-02-21,2026-03-24,769.74,Closed
M01834,U01440,P006,Flooring,High,2025-09-07,2025-09-08,1134.08,Closed
M01835,U01410,P006,Electrical,High,2023-09-27,2023-10-28,695.13,Closed
M01836,U01373,P006,Plumbing,Emergency,2024-01-03,2024-01-16,1119.07,Closed
M01837,U01602,P006,HVAC,Emergency,2024-04-11,2024-04-20,1986.77,Closed
M01838,U01597,P006,General,Medium,2023-06-10,2023-07-18,655.31,Closed
M01839,U01484,P006,Plumbing,High,2023-07-08,2023-08-16,1946.68,Closed
M01840,U01466,P006,Electrical,High,2025-07-04,2025-08-01,1075.9,Closed
M01841,U01446,P006,Flooring,Low,2024-08-18,2024-08-25,1097.02,Closed
M01842,U01502,P006,Electrical,Emergency,2023-10-21,2023-10-31,690.98,Closed
M01843,U01581,P006,Plumbing,Medium,2025-04-23,2025-05-18,2221.69,Closed
M01844,U01378,P006,Flooring,Emergency,2024-09-14,2024-09-29,77.99,Closed
M01845,U01481,P006,HVAC,Emergency,2025-06-20,2025-08-04,2212.06,Closed
M01846,U01501,P006,Plumbing,Emergency,2025-05-09,2025-06-17,2024.2,Closed
M01847,U01537,P006,HVAC,Medium,2023-08-01,2023-08-18,1567.53,Closed
M01848,U01606,P006,Electrical,Medium,2025-12-19,,0.0,Open
M01849,U01437,P006,General,High,2024-07-18,2024-08-29,1151.34,Closed
M01850,U01535,P006,Plumbing,Medium,2023-08-21,2023-09-17,1174.11,Closed
M01851,U01332,P006,Flooring,Medium,2025-06-16,,0.0,Open
M01852,U01497,P006,Pest Control,Medium,2026-02-06,,0.0,Open
M01853,U01417,P006,Flooring,High,2023-12-10,2023-12-13,1675.14,Closed
M01854,U01426,P006,Plumbing,Medium,2026-01-18,2026-02-13,1376.52,Closed
M01855,U01595,P006,Plumbing,Low,2023-07-12,2023-07-20,1779.12,Closed
M01856,U01552,P006,Appliance,High,2024-12-21,,0.0,Open
M01857,U01314,P006,Electrical,Medium,2023-12-31,,0.0,Open
M01858,U01555,P006,General,Emergency,2025-12-21,2025-12-26,1709.7,Closed
M01859,U01515,P006,Flooring,Emergency,2023-12-24,2024-01-26,1183.35,Closed
M01860,U01416,P006,Electrical,Medium,2025-02-21,2025-03-01,128.52,Closed
M01861,U01573,P006,Pest Control,Medium,2025-11-17,,0.0,Open
M01862,U01512,P006,Electrical,Low,2024-03-24,2024-04-24,1750.89,Closed
M01863,U01579,P006,Pest Control,Low,2024-03-21,,0.0,Open
M01864,U01598,P006,Pest Control,Low,2024-05-06,,0.0,Open
M01865,U01585,P006,Flooring,Emergency,2025-06-21,,0.0,Open
M01866,U01382,P006,Appliance,Emergency,2023-10-10,2023-11-05,113.29,Closed
M01867,U01569,P006,Appliance,Low,2025-05-13,2025-06-18,1957.05,Closed
M01868,U01486,P006,HVAC,High,2024-09-07,2024-09-25,575.54,Closed
M01869,U01511,P006,HVAC,Low,2025-03-19,2025-04-14,2428.81,Closed
M01870,U01309,P006,Electrical,Low,2025-11-08,2025-11-25,675.41,Closed
M01871,U01346,P006,Appliance,Medium,2023-06-05,2023-06-23,138.71,Closed
M01872,U01525,P006,Appliance,High,2023-09-01,2023-09-09,174.74,Closed
M01873,U01514,P006,Appliance,Low,2025-11-27,2026-01-05,1241.36,Closed
M01874,U01597,P006,Electrical,Emergency,2024-04-26,2024-06-01,1283.09,Closed
M01875,U01467,P006,General,Medium,2024-04-11,2024-04-25,1869.47,Closed
M01876,U01430,P006,Flooring,High,2024-04-01,,0.0,Open
M01877,U01489,P006,Plumbing,Emergency,2026-02-08,2026-03-07,1049.27,Closed
M01878,U01462,P006,Appliance,High,2025-06-20,2025-07-20,2098.97,Closed
M01879,U01422,P006,General,High,2023-10-16,,0.0,Open
M01880,U01463,P006,HVAC,Emergency,2024-03-19,2024-04-26,185.1,Closed
M01881,U01518,P006,General,High,2025-12-28,2026-01-18,527.85,Closed
M01882,U01503,P006,Plumbing,Low,2026-01-29,2026-02-13,1766.57,Closed
M01883,U01429,P006,Plumbing,Medium,2025-05-18,2025-05-22,164.52,Closed
M01884,U01359,P006,HVAC,Low,2025-09-15,2025-10-17,1188.88,Closed
M01885,U01373,P006,Electrical,Low,2025-11-13,2025-11-23,2209.3,Closed
M01886,U01592,P006,General,High,2023-12-28,2024-01-11,1866.16,Closed
M01887,U01464,P006,Plumbing,High,2025-01-26,2025-03-12,1173.37,Closed
M01888,U01589,P006,General,Emergency,2023-07-19,2023-08-02,1303.72,Closed
M01889,U01349,P006,Electrical,High,2026-01-01,2026-01-12,2128.06,Closed
M01890,U01522,P006,Plumbing,Medium,2025-05-13,2025-05-18,1020.85,Closed
M01891,U01416,P006,Flooring,Low,2025-03-14,2025-04-10,718.14,Closed
M01892,U01545,P006,HVAC,Medium,2025-10-05,2025-10-24,990.68,Closed
M01893,U01537,P006,Flooring,Medium,2023-08-31,2023-09-28,1569.87,Closed
M01894,U01498,P006,General,Low,2025-03-17,2025-05-01,909.76,Closed
M01895,U01392,P006,Electrical,Low,2024-09-29,2024-11-13,1578.39,Closed
M01896,U01539,P006,HVAC,Low,2024-03-03,2024-04-16,185.79,Closed
M01897,U01519,P006,Electrical,High,2025-11-08,2025-11-29,751.89,Closed
M01898,U01300,P006,Appliance,Medium,2024-06-01,2024-07-12,2430.51,Closed
M01899,U01356,P006,General,High,2024-12-20,2025-01-04,1768.12,Closed
M01900,U01554,P006,General,High,2023-10-29,2023-12-11,79.47,Closed
M01901,U01581,P006,Plumbing,Medium,2023-08-05,,0.0,Open
M01902,U01529,P006,HVAC,Medium,2024-01-24,2024-02-22,2150.28,Closed
M01903,U01584,P006,Electrical,Medium,2025-05-31,2025-06-24,376.79,Closed
M01904,U01354,P006,Appliance,Low,2023-08-01,2023-08-24,1680.71,Closed
M01905,U01552,P006,Plumbing,Medium,2024-04-16,2024-05-10,138.49,Closed
M01906,U01502,P006,Flooring,High,2024-11-28,2024-12-07,1942.48,Closed
M01907,U01473,P006,General,Emergency,2025-11-05,2025-11-26,1425.23,Closed
M01908,U01603,P006,HVAC,High,2024-10-17,2024-10-19,135.73,Closed
M01909,U01393,P006,Appliance,Medium,2023-10-07,2023-11-07,2010.83,Closed
M01910,U01598,P006,Pest Control,High,2025-06-13,2025-07-21,541.85,Closed
M01911,U01564,P006,Appliance,Emergency,2025-04-16,2025-04-28,1163.14,Closed
M01912,U01399,P006,Appliance,Medium,2025-04-15,2025-04-17,1689.14,Closed
M01913,U01550,P006,Electrical,Medium,2024-01-16,2024-02-03,1071.35,Closed
M01914,U01343,P006,Electrical,Medium,2025-07-11,2025-07-21,2349.35,Closed
M01915,U01518,P006,Pest Control,Medium,2024-10-21,2024-10-31,362.39,Closed
M01916,U01431,P006,Pest Control,High,2023-08-20,2023-09-22,282.21,Closed
M01917,U01299,P006,Plumbing,Medium,2024-01-08,2024-02-06,227.14,Closed
M01918,U01583,P006,Flooring,Medium,2023-08-29,2023-10-04,1522.67,Closed
M01919,U01426,P006,HVAC,High,2025-02-08,2025-03-22,1832.15,Closed
M01920,U01359,P006,Pest Control,Medium,2025-08-31,2025-10-02,1897.49,Closed
M01921,U01605,P006,HVAC,Low,2023-06-30,2023-07-02,842.89,Closed
M01922,U01575,P006,Pest Control,Emergency,2023-06-25,2023-08-06,2277.24,Closed
M01923,U01558,P006,Plumbing,Emergency,2024-02-03,2024-02-16,580.74,Closed
M01924,U01310,P006,Appliance,Low,2024-01-17,2024-01-21,880.8,Closed
M01925,U01411,P006,Appliance,Emergency,2025-11-01,,0.0,Open
M01926,U01600,P006,Flooring,Low,2024-06-12,,0.0,Open
M01927,U01418,P006,Plumbing,Low,2025-09-19,2025-10-26,793.48,Closed
M01928,U01309,P006,HVAC,Low,2024-04-25,,0.0,Open
M01929,U01446,P006,Electrical,High,2025-10-12,2025-10-22,1289.01,Closed
M01930,U01374,P006,General,Medium,2024-06-24,2024-07-05,176.36,Closed
M01931,U01434,P006,Flooring,Emergency,2024-11-21,2025-01-05,1824.73,Closed
M01932,U01652,P007,Electrical,Low,2024-03-31,2024-04-15,243.64,Closed
M01933,U01674,P007,General,High,2025-06-26,2025-08-09,917.18,Closed
M01934,U01638,P007,Pest Control,High,2025-08-09,2025-09-11,1597.71,Closed
M01935,U01662,P007,Plumbing,Medium,2025-05-08,,0.0,Open
M01936,U01685,P007,HVAC,Emergency,2025-08-20,2025-08-27,1024.94,Closed
M01937,U01698,P007,Plumbing,Emergency,2025-07-29,2025-09-04,2199.89,Closed
M01938,U01656,P007,Pest Control,Medium,2024-02-16,,0.0,Open
M01939,U01613,P007,Electrical,Medium,2024-12-07,,0.0,Open
M01940,U01749,P007,Electrical,High,2024-11-03,2024-11-15,1062.39,Closed
M01941,U01663,P007,General,Emergency,2025-06-15,,0.0,Open
M01942,U01700,P007,Electrical,Medium,2025-03-18,2025-03-26,1284.76,Closed
M01943,U01611,P007,General,Medium,2026-03-29,2026-04-14,815.12,Closed
M01944,U01617,P007,Flooring,Medium,2025-06-25,2025-07-13,2108.98,Closed
M01945,U01780,P007,General,High,2025-05-23,2025-06-25,356.21,Closed
M01946,U01652,P007,Plumbing,High,2025-07-24,2025-09-02,530.55,Closed
M01947,U01702,P007,General,Emergency,2025-09-27,,0.0,Open
M01948,U01725,P007,Electrical,Medium,2024-03-11,2024-04-15,628.09,Closed
M01949,U01652,P007,Electrical,Medium,2024-09-15,,0.0,Open
M01950,U01639,P007,Flooring,Medium,2025-05-06,,0.0,Open
M01951,U01770,P007,Electrical,Emergency,2023-08-07,2023-08-16,2240.34,Closed
M01952,U01612,P007,Plumbing,High,2026-03-15,2026-03-17,1080.21,Closed
M01953,U01752,P007,Appliance,Medium,2023-07-07,2023-08-01,1668.32,Closed
M01954,U01754,P007,Appliance,Medium,2025-12-18,2026-01-11,1684.02,Closed
M01955,U01679,P007,Plumbing,Medium,2024-10-18,2024-10-20,1870.31,Closed
M01956,U01655,P007,HVAC,Low,2025-10-31,,0.0,Open
M01957,U01717,P007,Electrical,Emergency,2023-09-11,,0.0,Open
M01958,U01716,P007,General,High,2024-11-08,2024-12-20,1605.14,Closed
M01959,U01621,P007,General,Low,2023-11-10,2023-11-14,773.42,Closed
M01960,U01749,P007,HVAC,Emergency,2024-10-25,2024-11-24,2123.15,Closed
M01961,U01652,P007,Electrical,Low,2023-11-21,2023-12-20,1198.5,Closed
M01962,U01729,P007,Pest Control,Emergency,2025-05-09,2025-05-22,2172.88,Closed
M01963,U01680,P007,HVAC,Medium,2025-03-26,2025-04-10,2355.88,Closed
M01964,U01641,P007,HVAC,Medium,2024-02-18,2024-03-21,1218.39,Closed
M01965,U01654,P007,Electrical,High,2024-10-29,2024-12-12,880.74,Closed
M01966,U01650,P007,Plumbing,Emergency,2025-05-06,2025-05-13,2342.43,Closed
M01967,U01680,P007,Flooring,Medium,2025-11-01,,0.0,Open
M01968,U01666,P007,General,High,2024-06-23,2024-07-31,2076.41,Closed
M01969,U01744,P007,Electrical,Emergency,2026-04-01,,0.0,Open
M01970,U01653,P007,Pest Control,Low,2025-01-05,2025-02-19,1583.34,Closed
M01971,U01758,P007,Pest Control,Emergency,2024-10-18,2024-11-20,1989.41,Closed
M01972,U01687,P007,Electrical,High,2023-09-23,,0.0,Open
M01973,U01755,P007,General,Medium,2024-05-29,2024-06-14,370.47,Closed
M01974,U01771,P007,Plumbing,Medium,2025-03-11,2025-03-17,2137.83,Closed
M01975,U01778,P007,General,High,2025-01-14,2025-02-12,1629.87,Closed
M01976,U01742,P007,General,Low,2025-11-06,2025-12-03,1878.42,Closed
M01977,U01628,P007,Pest Control,Medium,2025-03-28,2025-04-16,1961.66,Closed
M01978,U01691,P007,Pest Control,Emergency,2024-03-03,2024-03-08,331.18,Closed
M01979,U01751,P007,Appliance,High,2024-05-20,2024-06-30,863.86,Closed
M01980,U01769,P007,Plumbing,Low,2024-12-27,2025-01-28,1244.17,Closed
M01981,U01716,P007,HVAC,High,2024-07-07,2024-08-14,978.73,Closed
M01982,U01698,P007,Appliance,Emergency,2026-03-07,2026-04-13,260.44,Closed
M01983,U01730,P007,Flooring,Medium,2024-03-03,2024-04-08,1809.34,Closed
M01984,U01639,P007,Plumbing,Low,2023-12-17,2023-12-29,1286.29,Closed
M01985,U01712,P007,General,High,2023-09-27,2023-10-18,260.23,Closed
M01986,U01733,P007,Appliance,Emergency,2025-04-27,2025-06-04,1929.69,Closed
M01987,U01618,P007,Flooring,High,2025-11-28,2026-01-12,1972.03,Closed
M01988,U01611,P007,General,Emergency,2023-06-17,2023-07-04,1596.35,Closed
M01989,U01698,P007,Flooring,High,2024-06-10,2024-07-23,477.51,Closed
M01990,U01780,P007,General,Medium,2025-08-16,2025-09-28,364.85,Closed
M01991,U01684,P007,Pest Control,Emergency,2024-07-11,,0.0,Open
M01992,U01696,P007,Plumbing,High,2024-02-10,2024-02-20,1870.21,Closed
M01993,U01624,P007,HVAC,Medium,2024-11-06,2024-11-22,852.49,Closed
M01994,U01718,P007,Electrical,Medium,2025-12-03,2026-01-04,1138.48,Closed
M01995,U01672,P007,General,Medium,2025-08-03,,0.0,Open
M01996,U01693,P007,Flooring,High,2025-03-22,2025-05-04,220.52,Closed
M01997,U01684,P007,General,Emergency,2025-11-13,2025-11-30,52.47,Closed
M01998,U01730,P007,Plumbing,Medium,2023-08-01,,0.0,Open
M01999,U01713,P007,Plumbing,Emergency,2023-08-12,2023-08-29,2491.3,Closed
M02000,U01708,P007,General,High,2026-03-15,,0.0,Open
M02001,U01677,P007,Electrical,Medium,2023-12-02,2023-12-13,760.09,Closed
M02002,U01666,P007,Appliance,High,2025-10-14,2025-10-30,1967.45,Closed
M02003,U01620,P007,HVAC,Medium,2025-05-14,2025-06-08,2329.08,Closed
M02004,U01754,P007,Appliance,Medium,2025-06-12,2025-07-11,1832.73,Closed
M02005,U01705,P007,Electrical,Medium,2025-03-17,2025-04-17,2425.48,Closed
M02006,U01631,P007,General,Low,2026-03-19,2026-05-03,598.79,Closed
M02007,U01760,P007,Appliance,High,2025-07-30,2025-08-26,1885.45,Closed
M02008,U01626,P007,HVAC,High,2023-11-28,2024-01-12,1615.58,Closed
M02009,U01763,P007,HVAC,High,2024-09-27,2024-11-03,1017.41,Closed
M02010,U01720,P007,Appliance,High,2025-01-31,2025-03-10,2175.35,Closed
M02011,U01617,P007,Flooring,Medium,2023-10-09,2023-10-31,1013.46,Closed
M02012,U01710,P007,HVAC,Low,2023-10-05,2023-10-18,1005.67,Closed
M02013,U01638,P007,Pest Control,Low,2025-06-04,2025-06-29,684.49,Closed
M02014,U01722,P007,Flooring,High,2023-09-22,,0.0,Open
M02015,U01736,P007,Plumbing,Low,2024-07-23,2024-08-16,1924.61,Closed
M02016,U01658,P007,Pest Control,High,2024-10-17,2024-11-10,2330.97,Closed
M02017,U01731,P007,General,Medium,2025-03-11,2025-04-15,1011.79,Closed
M02018,U01725,P007,Electrical,Low,2025-04-16,2025-05-20,1502.17,Closed
M02019,U01617,P007,Electrical,Low,2024-06-08,2024-07-17,991.24,Closed
M02020,U01761,P007,Plumbing,Medium,2025-01-19,2025-01-31,2436.19,Closed
M02021,U01730,P007,Plumbing,Low,2024-02-16,2024-03-01,1951.03,Closed
M02022,U01634,P007,HVAC,Medium,2025-08-09,2025-08-22,1203.86,Closed
M02023,U01675,P007,Electrical,Low,2024-04-16,2024-05-14,1906.72,Closed
M02024,U01745,P007,Appliance,Low,2025-06-06,2025-06-12,1748.31,Closed
M02025,U01763,P007,Plumbing,Emergency,2024-11-26,2025-01-06,1633.06,Closed
M02026,U01624,P007,General,Emergency,2025-05-24,,0.0,Open
M02027,U01629,P007,Electrical,High,2025-06-16,2025-07-25,433.45,Closed
M02028,U01664,P007,General,Medium,2025-06-10,,0.0,Open
M02029,U01784,P007,Flooring,Medium,2026-03-01,2026-03-29,527.65,Closed
M02030,U01778,P007,HVAC,Medium,2024-05-29,2024-06-13,2003.58,Closed
M02031,U01699,P007,HVAC,Emergency,2025-11-15,2025-12-17,304.48,Closed
M02032,U01657,P007,Appliance,Emergency,2025-09-17,2025-09-28,1055.82,Closed
M02033,U01778,P007,Appliance,High,2024-11-26,2025-01-09,931.84,Closed
M02034,U01616,P007,Electrical,Medium,2024-10-15,2024-10-16,2312.09,Closed
M02035,U01639,P007,Flooring,Medium,2023-09-09,2023-09-13,2339.84,Closed
M02036,U01730,P007,Appliance,High,2025-02-25,,0.0,Open
M02037,U01697,P007,Pest Control,Low,2025-04-24,2025-06-05,79.35,Closed
M02038,U01743,P007,Plumbing,Low,2023-06-04,2023-07-16,1412.34,Closed
M02039,U01782,P007,Pest Control,High,2026-02-21,2026-03-10,671.41,Closed
M02040,U01719,P007,Plumbing,Emergency,2024-08-08,2024-09-13,2389.21,Closed
M02041,U01704,P007,HVAC,High,2025-01-26,2025-02-17,643.48,Closed
M02042,U01664,P007,HVAC,Medium,2025-11-26,2026-01-02,1050.64,Closed
M02043,U01666,P007,HVAC,High,2024-03-29,2024-05-13,1104.49,Closed
M02044,U01651,P007,Flooring,Low,2023-10-31,2023-11-12,585.51,Closed
M02045,U01682,P007,HVAC,Emergency,2026-03-18,2026-04-08,173.18,Closed
M02046,U01650,P007,Plumbing,Emergency,2025-01-14,2025-02-24,59.57,Closed
M02047,U01729,P007,HVAC,High,2023-07-25,2023-09-05,1431.0,Closed
M02048,U01649,P007,Flooring,Low,2024-12-04,2025-01-11,1242.69,Closed
M02049,U01668,P007,Electrical,High,2023-07-03,2023-07-24,1472.47,Closed
M02050,U01763,P007,Flooring,Low,2025-11-16,2025-12-18,2443.61,Closed
M02051,U01667,P007,Electrical,High,2025-06-17,2025-07-16,1631.58,Closed
M02052,U01742,P007,Appliance,Emergency,2025-12-09,,0.0,Open
M02053,U01737,P007,General,Emergency,2025-05-10,,0.0,Open
M02054,U01700,P007,Electrical,Low,2024-10-14,2024-11-24,1549.58,Closed
M02055,U01672,P007,Appliance,Medium,2025-08-08,2025-09-05,645.74,Closed
M02056,U01752,P007,Appliance,Medium,2025-04-25,2025-05-26,1217.99,Closed
M02057,U01679,P007,HVAC,High,2024-04-19,2024-05-04,1293.59,Closed
M02058,U01739,P007,Electrical,High,2025-06-26,2025-07-01,1974.35,Closed
M02059,U01766,P007,Plumbing,Emergency,2026-01-16,2026-02-17,1501.94,Closed
M02060,U01779,P007,Flooring,Medium,2024-02-15,2024-03-25,149.2,Closed
M02061,U01615,P007,Plumbing,Medium,2023-06-26,2023-07-19,1861.62,Closed
M02062,U01720,P007,HVAC,High,2025-03-21,2025-04-09,129.42,Closed
M02063,U01753,P007,Plumbing,Emergency,2024-09-01,2024-09-13,761.6,Closed
M02064,U01640,P007,Pest Control,High,2023-12-29,,0.0,Open
M02065,U01656,P007,Flooring,Medium,2024-10-18,,0.0,Open
M02066,U01622,P007,Pest Control,High,2025-04-19,2025-05-13,2199.34,Closed
