unit_id,property_id,unit_number,unit_type,sqft,market_rent,floor,status,name,city,property_type,year_built,is_vacant,annual_market_revenue,rent_per_sqft,property_age,needs_attention,rent_tier,actual_rent,loss_to_lease,occupancy_status
U00621,P003,027,2BR/1BA,1046,1861.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,22332.0,1.78,10,1,Mid-Range,1686.0,175.0,Occupied
U00622,P003,028,2BR/1BA,945,2247.0,4,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,26964.0,2.38,10,1,Premium,0.0,2247.0,Vacant
U00623,P003,029,2BR/1BA,946,1969.0,6,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,23628.0,2.08,10,1,Mid-Range,0.0,1969.0,Vacant
U00624,P003,030,2BR/1BA,884,2094.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25128.0,2.37,10,1,Premium,2004.0,90.0,Occupied
U00625,P003,031,2BR/1BA,895,2247.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,26964.0,2.51,10,1,Premium,0.0,2247.0,Vacant
U00626,P003,032,2BR/1BA,882,2128.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25536.0,2.41,10,1,Premium,2049.0,79.0,Occupied
U00627,P003,033,2BR/1BA,1043,1810.0,3,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,21720.0,1.74,10,1,Mid-Range,0.0,1810.0,Vacant
U00628,P003,034,2BR/1BA,1022,2124.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,25488.0,2.08,10,1,Premium,0.0,2124.0,Vacant
U00629,P003,035,2BR/1BA,947,2171.0,2,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,26052.0,2.29,10,1,Premium,0.0,2171.0,Vacant
U00630,P003,036,2BR/1BA,938,1870.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,22440.0,1.99,10,1,Mid-Range,1850.0,20.0,Occupied
U00631,P003,037,2BR/1BA,858,2164.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,25968.0,2.52,10,1,Premium,0.0,2164.0,Vacant
U00632,P003,038,2BR/1BA,1046,2221.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,26652.0,2.12,10,1,Premium,1959.0,262.0,Occupied
U00633,P003,039,2BR/1BA,902,1830.0,5,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,21960.0,2.03,10,1,Mid-Range,1684.0,146.0,Occupied
U00634,P003,040,2BR/2BA,1064,2299.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,27588.0,2.16,10,1,Premium,2084.0,215.0,Occupied
U00635,P003,041,2BR/2BA,1012,2370.0,4,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28440.0,2.34,10,1,Premium,0.0,2370.0,Vacant
U00636,P003,042,2BR/2BA,1009,2270.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,27240.0,2.25,10,1,Premium,2137.0,133.0,Occupied
U00637,P003,043,2BR/2BA,1078,2497.0,2,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,29964.0,2.32,10,1,Premium,0.0,2497.0,Vacant
U00638,P003,044,2BR/2BA,1031,2289.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,27468.0,2.22,10,1,Premium,2169.0,120.0,Occupied
U00639,P003,045,2BR/2BA,1010,2151.0,2,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,25812.0,2.13,10,1,Premium,0.0,2151.0,Vacant
U00640,P003,046,2BR/2BA,1006,2207.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,26484.0,2.19,10,1,Premium,1997.0,210.0,Occupied
U00641,P003,047,2BR/2BA,1092,2474.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29688.0,2.27,10,1,Premium,2456.0,18.0,Occupied
U00642,P003,048,2BR/2BA,1110,2339.0,5,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28068.0,2.11,10,1,Premium,0.0,2339.0,Vacant
U00643,P003,049,2BR/2BA,962,2486.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29832.0,2.58,10,1,Premium,2239.0,247.0,Occupied
U00644,P003,050,2BR/2BA,1084,2159.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25908.0,1.99,10,1,Premium,1903.0,256.0,Occupied
U00645,P003,051,2BR/2BA,988,2150.0,2,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,25800.0,2.18,10,1,Premium,0.0,2150.0,Vacant
U00646,P003,052,2BR/2BA,1071,2120.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25440.0,1.98,10,1,Premium,1922.0,198.0,Occupied
U00647,P003,053,2BR/2BA,1131,2072.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,24864.0,1.83,10,1,Premium,1915.0,157.0,Occupied
U00648,P003,054,2BR/2BA,1093,2206.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,26472.0,2.02,10,1,Premium,0.0,2206.0,Vacant
U00649,P003,055,2BR/2BA,1085,2067.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,24804.0,1.91,10,1,Premium,1921.0,146.0,Occupied
U00650,P003,056,2BR/2BA,1002,2165.0,1,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25980.0,2.16,10,1,Premium,0.0,2165.0,Vacant
U00651,P003,057,2BR/2BA,1044,2046.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,24552.0,1.96,10,1,Premium,1995.0,51.0,Occupied
U00652,P003,058,2BR/2BA,963,2134.0,6,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,25608.0,2.22,10,1,Premium,0.0,2134.0,Vacant
U00653,P003,059,2BR/2BA,1104,2020.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,24240.0,1.83,10,1,Premium,1839.0,181.0,Occupied
U00654,P003,060,2BR/2BA,1144,2294.0,6,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,27528.0,2.01,10,1,Premium,0.0,2294.0,Vacant
U00655,P003,061,2BR/2BA,1005,2240.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,26880.0,2.23,10,1,Premium,2058.0,182.0,Occupied
U00656,P003,062,2BR/2BA,953,2106.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25272.0,2.21,10,1,Premium,1937.0,169.0,Occupied
U00657,P003,063,2BR/2BA,1141,2500.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,30000.0,2.19,10,1,Premium,2220.0,280.0,Occupied
U00658,P003,064,2BR/2BA,1128,2302.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,27624.0,2.04,10,1,Premium,2278.0,24.0,Occupied
U00659,P003,065,2BR/2BA,1011,2276.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,27312.0,2.25,10,1,Premium,2142.0,134.0,Occupied
U00660,P003,066,2BR/2BA,1069,2267.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,27204.0,2.12,10,1,Premium,2155.0,112.0,Occupied
U00661,P003,067,2BR/2BA,1016,2180.0,4,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,26160.0,2.15,10,1,Premium,0.0,2180.0,Vacant
U00662,P003,068,2BR/2BA,975,2401.0,6,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28812.0,2.46,10,1,Premium,0.0,2401.0,Vacant
U00663,P003,069,2BR/2BA,1144,2420.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29040.0,2.12,10,1,Premium,2310.0,110.0,Occupied
U00664,P003,070,2BR/2BA,1030,2207.0,5,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,26484.0,2.14,10,1,Premium,2041.0,166.0,Occupied
U00665,P003,071,2BR/2BA,1139,2073.0,3,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,24876.0,1.82,10,1,Premium,0.0,2073.0,Vacant
U00666,P003,072,2BR/2BA,1099,2290.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,27480.0,2.08,10,1,Premium,2057.0,233.0,Occupied
U00667,P003,073,2BR/2BA,989,2098.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25176.0,2.12,10,1,Premium,1906.0,192.0,Occupied
U00668,P003,074,2BR/2BA,1095,2417.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,29004.0,2.21,10,1,Premium,0.0,2417.0,Vacant
U00669,P003,075,2BR/2BA,1117,2472.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29664.0,2.21,10,1,Premium,2395.0,77.0,Occupied
U00670,P003,076,2BR/2BA,1145,2411.0,6,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28932.0,2.11,10,1,Premium,0.0,2411.0,Vacant
U00671,P003,077,2BR/2BA,1067,2084.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25008.0,1.95,10,1,Premium,2032.0,52.0,Occupied
U00672,P003,078,2BR/2BA,985,2360.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28320.0,2.4,10,1,Premium,2289.0,71.0,Occupied
U00673,P003,079,2BR/2BA,1088,2495.0,1,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,29940.0,2.29,10,1,Premium,0.0,2495.0,Vacant
U00674,P003,080,2BR/2BA,958,2420.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29040.0,2.53,10,1,Premium,2229.0,191.0,Occupied
U00675,P003,081,2BR/2BA,1145,2003.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,24036.0,1.75,10,1,Premium,1776.0,227.0,Occupied
U00676,P003,082,2BR/2BA,967,2354.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28248.0,2.43,10,1,Premium,2243.0,111.0,Occupied
U00677,P003,083,2BR/2BA,1079,2228.0,1,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,26736.0,2.06,10,1,Premium,0.0,2228.0,Vacant
U00678,P003,084,2BR/2BA,1113,2333.0,5,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,27996.0,2.1,10,1,Premium,0.0,2333.0,Vacant
U00679,P003,085,2BR/2BA,1118,2244.0,1,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,26928.0,2.01,10,1,Premium,0.0,2244.0,Vacant
U00680,P003,086,2BR/2BA,1091,2206.0,1,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,26472.0,2.02,10,1,Premium,0.0,2206.0,Vacant
U00681,P003,087,2BR/2BA,1134,2137.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25644.0,1.88,10,1,Premium,1897.0,240.0,Occupied
U00682,P003,088,2BR/2BA,1078,2407.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28884.0,2.23,10,1,Premium,2394.0,13.0,Occupied
U00683,P003,089,2BR/2BA,995,2054.0,1,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,24648.0,2.06,10,1,Premium,0.0,2054.0,Vacant
U00684,P003,090,2BR/2BA,988,2120.0,5,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,25440.0,2.15,10,1,Premium,0.0,2120.0,Vacant
U00685,P003,091,2BR/2BA,1014,2408.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28896.0,2.37,10,1,Premium,2390.0,18.0,Occupied
U00686,P003,092,2BR/2BA,970,2187.0,4,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,26244.0,2.25,10,1,Premium,0.0,2187.0,Vacant
U00687,P003,093,2BR/2BA,1094,2122.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,25464.0,1.94,10,1,Premium,1928.0,194.0,Occupied
U00688,P003,094,2BR/2BA,1026,2342.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28104.0,2.28,10,1,Premium,2265.0,77.0,Occupied
U00689,P003,095,2BR/2BA,973,2203.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,26436.0,2.26,10,1,Premium,0.0,2203.0,Vacant
U00690,P003,096,2BR/2BA,1071,2028.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,24336.0,1.89,10,1,Premium,1960.0,68.0,Occupied
U00691,P003,097,2BR/2BA,971,2250.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,27000.0,2.32,10,1,Premium,2028.0,222.0,Occupied
U00692,P003,098,2BR/2BA,1094,2489.0,1,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,29868.0,2.28,10,1,Premium,0.0,2489.0,Vacant
U00693,P003,099,3BR/2BA,1171,2561.0,6,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,30732.0,2.19,10,1,Luxury,0.0,2561.0,Vacant
U00694,P003,100,3BR/2BA,1393,2590.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31080.0,1.86,10,1,Luxury,2368.0,222.0,Occupied
U00695,P003,101,3BR/2BA,1428,2794.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,33528.0,1.96,10,1,Luxury,2550.0,244.0,Occupied
U00696,P003,102,3BR/2BA,1311,2411.0,2,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,28932.0,1.84,10,1,Premium,0.0,2411.0,Vacant
U00697,P003,103,3BR/2BA,1223,2927.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35124.0,2.39,10,1,Luxury,2910.0,17.0,Occupied
U00698,P003,104,3BR/2BA,1189,2609.0,5,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31308.0,2.19,10,1,Luxury,2414.0,195.0,Occupied
U00699,P003,105,3BR/2BA,1440,2984.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,35808.0,2.07,10,1,Luxury,0.0,2984.0,Vacant
U00700,P003,106,3BR/2BA,1319,2669.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,32028.0,2.02,10,1,Luxury,2484.0,185.0,Occupied
U00701,P003,107,3BR/2BA,1190,2751.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,33012.0,2.31,10,1,Luxury,2691.0,60.0,Occupied
U00702,P003,108,3BR/2BA,1200,2706.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,32472.0,2.26,10,1,Luxury,2629.0,77.0,Occupied
U00703,P003,109,3BR/2BA,1353,3078.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,36936.0,2.27,10,1,Luxury,2989.0,89.0,Occupied
U00704,P003,110,3BR/2BA,1289,2948.0,4,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35376.0,2.29,10,1,Luxury,0.0,2948.0,Vacant
U00705,P003,111,3BR/2BA,1266,2649.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31788.0,2.09,10,1,Luxury,2413.0,236.0,Occupied
U00706,P003,112,3BR/2BA,1245,2876.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,34512.0,2.31,10,1,Luxury,2687.0,189.0,Occupied
U00707,P003,113,3BR/2BA,1193,2941.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35292.0,2.47,10,1,Luxury,2802.0,139.0,Occupied
U00708,P003,114,3BR/2BA,1187,2457.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29484.0,2.07,10,1,Premium,2202.0,255.0,Occupied
U00709,P003,115,3BR/2BA,1228,2918.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35016.0,2.38,10,1,Luxury,2622.0,296.0,Occupied
U00710,P003,116,3BR/2BA,1204,2464.0,3,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29568.0,2.05,10,1,Premium,0.0,2464.0,Vacant
U00711,P003,117,3BR/2BA,1334,2933.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35196.0,2.2,10,1,Luxury,2754.0,179.0,Occupied
U00712,P003,118,3BR/2BA,1194,2531.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,30372.0,2.12,10,1,Luxury,0.0,2531.0,Vacant
U00713,P003,119,3BR/2BA,1434,2759.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,33108.0,1.92,10,1,Luxury,2749.0,10.0,Occupied
U00714,P003,120,3BR/2BA,1195,2648.0,1,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,31776.0,2.22,10,1,Luxury,0.0,2648.0,Vacant
U00715,P003,121,3BR/2BA,1316,3005.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,36060.0,2.28,10,1,Luxury,2821.0,184.0,Occupied
U00716,P003,122,3BR/2BA,1361,2671.0,1,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,32052.0,1.96,10,1,Luxury,0.0,2671.0,Vacant
U00717,P003,123,3BR/2BA,1274,2800.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,33600.0,2.2,10,1,Luxury,2601.0,199.0,Occupied
U00718,P003,124,3BR/2BA,1236,2497.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29964.0,2.02,10,1,Premium,2313.0,184.0,Occupied
U00719,P003,125,3BR/2BA,1402,2502.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,30024.0,1.78,10,1,Luxury,2260.0,242.0,Occupied
U00720,P003,126,3BR/2BA,1291,2695.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,32340.0,2.09,10,1,Luxury,2621.0,74.0,Occupied
U00721,P003,127,3BR/2BA,1334,2576.0,2,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,30912.0,1.93,10,1,Luxury,0.0,2576.0,Vacant
U00722,P003,128,3BR/2BA,1250,2721.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,32652.0,2.18,10,1,Luxury,2607.0,114.0,Occupied
U00723,P003,129,3BR/2BA,1153,3064.0,3,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,36768.0,2.66,10,1,Luxury,0.0,3064.0,Vacant
U00724,P003,130,3BR/2BA,1344,2963.0,3,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35556.0,2.2,10,1,Luxury,0.0,2963.0,Vacant
U00725,P003,131,3BR/2BA,1321,2701.0,6,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,32412.0,2.04,10,1,Luxury,0.0,2701.0,Vacant
U00726,P003,132,3BR/2BA,1219,2610.0,5,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31320.0,2.14,10,1,Luxury,2494.0,116.0,Occupied
U00727,P003,133,3BR/2BA,1395,2620.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31440.0,1.88,10,1,Luxury,2388.0,232.0,Occupied
U00728,P003,134,3BR/2BA,1299,2914.0,6,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,34968.0,2.24,10,1,Luxury,0.0,2914.0,Vacant
U00729,P003,135,3BR/2BA,1444,2947.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35364.0,2.04,10,1,Luxury,2930.0,17.0,Occupied
U00730,P003,136,3BR/2BA,1293,2972.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35664.0,2.3,10,1,Luxury,2657.0,315.0,Occupied
U00731,P003,137,3BR/2BA,1208,3052.0,2,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,36624.0,2.53,10,1,Luxury,0.0,3052.0,Vacant
U00732,P003,138,3BR/2BA,1429,2526.0,5,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,30312.0,1.77,10,1,Luxury,2343.0,183.0,Occupied
U00733,P003,139,3BR/2BA,1386,3060.0,2,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,36720.0,2.21,10,1,Luxury,0.0,3060.0,Vacant
U00734,P003,140,3BR/2BA,1299,2982.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35784.0,2.3,10,1,Luxury,2683.0,299.0,Occupied
U00735,P003,141,3BR/2BA,1405,2497.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29964.0,1.78,10,1,Premium,2405.0,92.0,Occupied
U00736,P003,142,3BR/2BA,1279,2861.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,34332.0,2.24,10,1,Luxury,2744.0,117.0,Occupied
U00737,P003,143,3BR/2BA,1343,2452.0,5,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29424.0,1.83,10,1,Premium,0.0,2452.0,Vacant
U00738,P003,144,3BR/2BA,1448,2681.0,5,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,32172.0,1.85,10,1,Luxury,2394.0,287.0,Occupied
U00739,P003,145,3BR/2BA,1428,2426.0,3,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,29112.0,1.7,10,1,Premium,0.0,2426.0,Vacant
U00740,P003,146,3BR/2BA,1193,2477.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29724.0,2.08,10,1,Premium,2422.0,55.0,Occupied
U00741,P003,147,3BR/2BA,1235,2853.0,1,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,34236.0,2.31,10,1,Luxury,0.0,2853.0,Vacant
U00742,P003,148,3BR/2BA,1354,3077.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,36924.0,2.27,10,1,Luxury,3051.0,26.0,Occupied
U00743,P003,149,3BR/2BA,1204,2407.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,28884.0,2.0,10,1,Premium,2120.0,287.0,Occupied
U00744,P003,150,3BR/2BA,1411,2923.0,5,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,35076.0,2.07,10,1,Luxury,0.0,2923.0,Vacant
U00745,P003,151,3BR/2BA,1444,2555.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,30660.0,1.77,10,1,Luxury,2249.0,306.0,Occupied
U00746,P003,152,3BR/2BA,1387,2941.0,5,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,35292.0,2.12,10,1,Luxury,0.0,2941.0,Vacant
U00747,P003,153,3BR/2BA,1227,2641.0,1,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31692.0,2.15,10,1,Luxury,0.0,2641.0,Vacant
U00748,P003,154,3BR/2BA,1203,2607.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31284.0,2.17,10,1,Luxury,2348.0,259.0,Occupied
U00749,P003,155,3BR/2BA,1222,2644.0,3,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31728.0,2.16,10,1,Luxury,0.0,2644.0,Vacant
U00750,P003,156,3BR/2BA,1255,2765.0,3,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,33180.0,2.2,10,1,Luxury,0.0,2765.0,Vacant
U00751,P003,157,3BR/2BA,1199,2707.0,6,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,32484.0,2.26,10,1,Luxury,0.0,2707.0,Vacant
U00752,P003,158,3BR/2BA,1313,2447.0,1,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29364.0,1.86,10,1,Premium,2212.0,235.0,Occupied
U00753,P003,159,3BR/2BA,1161,2994.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35928.0,2.58,10,1,Luxury,2728.0,266.0,Occupied
U00754,P003,160,3BR/2BA,1234,3051.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,36612.0,2.47,10,1,Luxury,2914.0,137.0,Occupied
U00755,P003,161,3BR/2BA,1414,2522.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,30264.0,1.78,10,1,Luxury,2244.0,278.0,Occupied
U00756,P003,162,3BR/2BA,1436,2698.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,32376.0,1.88,10,1,Luxury,2415.0,283.0,Occupied
U00757,P003,163,3BR/2BA,1357,2841.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,34092.0,2.09,10,1,Luxury,2510.0,331.0,Occupied
U00758,P003,164,3BR/2BA,1352,2420.0,5,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29040.0,1.79,10,1,Premium,2271.0,149.0,Occupied
U00759,P003,165,3BR/2BA,1380,2815.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,33780.0,2.04,10,1,Luxury,2498.0,317.0,Occupied
U00760,P003,166,3BR/2BA,1259,2544.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,30528.0,2.02,10,1,Luxury,2480.0,64.0,Occupied
U00761,P003,167,3BR/2BA,1445,2471.0,5,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29652.0,1.71,10,1,Premium,2237.0,234.0,Occupied
U00762,P003,168,3BR/2BA,1337,2628.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31536.0,1.97,10,1,Luxury,2503.0,125.0,Occupied
U00763,P003,169,3BR/2BA,1284,2869.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,34428.0,2.23,10,1,Luxury,0.0,2869.0,Vacant
U00764,P003,170,3BR/2BA,1310,2818.0,5,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,33816.0,2.15,10,1,Luxury,2640.0,178.0,Occupied
U00765,P003,171,3BR/2BA,1450,2480.0,3,Notice,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,29760.0,1.71,10,1,Premium,0.0,2480.0,Vacant
U00766,P003,172,3BR/2BA,1238,2970.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,35640.0,2.4,10,1,Luxury,2970.0,0.0,Occupied
U00767,P003,173,3BR/2BA,1193,2870.0,3,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,34440.0,2.41,10,1,Luxury,2755.0,115.0,Occupied
U00768,P003,174,3BR/2BA,1272,2614.0,2,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,31368.0,2.06,10,1,Luxury,2318.0,296.0,Occupied
U00769,P003,175,3BR/2BA,1222,2758.0,4,Vacant,Townes at Heritage Hills,Glen Burnie,Townhome,2016,1,33096.0,2.26,10,1,Luxury,0.0,2758.0,Vacant
U00770,P003,176,3BR/2BA,1220,2802.0,4,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,33624.0,2.3,10,1,Luxury,2737.0,65.0,Occupied
U00771,P003,177,3BR/2BA,1399,2845.0,6,Active,Townes at Heritage Hills,Glen Burnie,Townhome,2016,0,34140.0,2.03,10,1,Luxury,2801.0,44.0,Occupied
