ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status,name,city,resolution_days,is_open,days_open,sla_days,sla_breach,cost_tier
M00756,U00472,P002,General,Emergency,2024-01-07,2024-01-30,1890.51,Closed,Mills Crossing,Owings Mills,23.0,0,820,1,0,High
M00757,U00411,P002,General,Medium,2025-10-05,2025-11-11,2096.71,Closed,Mills Crossing,Owings Mills,37.0,0,183,7,0,High
M00758,U00415,P002,Electrical,Medium,2024-09-21,2024-10-27,2211.35,Closed,Mills Crossing,Owings Mills,36.0,0,562,7,0,High
M00759,U00451,P002,HVAC,Emergency,2023-08-01,2023-08-26,1120.02,Closed,Mills Crossing,Owings Mills,25.0,0,979,1,0,High
M00760,U00329,P002,Flooring,Medium,2025-11-23,2025-12-13,1863.37,Closed,Mills Crossing,Owings Mills,20.0,0,134,7,0,High
M00761,U00511,P002,Plumbing,Emergency,2026-03-26,2026-04-24,719.93,Closed,Mills Crossing,Owings Mills,29.0,0,11,1,0,Medium
M00762,U00420,P002,Appliance,Low,2025-09-03,2025-10-13,575.09,Closed,Mills Crossing,Owings Mills,40.0,0,215,14,0,Medium
M00763,U00305,P002,Electrical,Medium,2025-03-24,2025-04-09,160.44,Closed,Mills Crossing,Owings Mills,16.0,0,378,7,0,Low
M00764,U00760,P003,Flooring,High,2024-12-26,2025-02-03,2383.14,Closed,Townes at Heritage Hills,Glen Burnie,39.0,0,466,3,0,High
M00765,U00637,P003,Appliance,Medium,2025-01-31,2025-02-15,927.9,Closed,Townes at Heritage Hills,Glen Burnie,15.0,0,430,7,0,Medium
M00766,U00730,P003,Electrical,Emergency,2025-04-06,2025-04-14,507.33,Closed,Townes at Heritage Hills,Glen Burnie,8.0,0,365,1,0,Medium
M00767,U00621,P003,General,Medium,2025-08-05,2025-08-21,1285.79,Closed,Townes at Heritage Hills,Glen Burnie,16.0,0,244,7,0,High
M00768,U00611,P003,Plumbing,Emergency,2023-09-01,2023-09-21,1078.04,Closed,Townes at Heritage Hills,Glen Burnie,20.0,0,948,1,0,High
M00769,U00669,P003,Electrical,High,2023-06-02,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,1039,3,1,No Cost
M00770,U00745,P003,Pest Control,Low,2024-08-08,2024-08-25,1131.18,Closed,Townes at Heritage Hills,Glen Burnie,17.0,0,606,14,0,High
M00771,U00712,P003,Electrical,Emergency,2024-02-06,2024-02-12,1093.77,Closed,Townes at Heritage Hills,Glen Burnie,6.0,0,790,1,0,High
M00772,U00642,P003,HVAC,Low,2025-04-23,2025-05-09,1831.21,Closed,Townes at Heritage Hills,Glen Burnie,16.0,0,348,14,0,High
M00773,U00769,P003,Electrical,Medium,2025-05-20,2025-06-16,1789.89,Closed,Townes at Heritage Hills,Glen Burnie,27.0,0,321,7,0,High
M00774,U00777,P003,General,Low,2023-08-30,2023-09-19,350.43,Closed,Townes at Heritage Hills,Glen Burnie,20.0,0,950,14,0,Medium
M00775,U00728,P003,Flooring,Medium,2024-08-14,2024-08-23,2120.48,Closed,Townes at Heritage Hills,Glen Burnie,9.0,0,600,7,0,High
M00776,U00701,P003,General,High,2023-06-03,2023-06-18,1313.28,Closed,Townes at Heritage Hills,Glen Burnie,15.0,0,1038,3,0,High
M00777,U00675,P003,General,Low,2023-07-24,2023-08-15,1974.24,Closed,Townes at Heritage Hills,Glen Burnie,22.0,0,987,14,0,High
M00778,U00718,P003,HVAC,Emergency,2023-06-24,2023-06-26,218.02,Closed,Townes at Heritage Hills,Glen Burnie,2.0,0,1017,1,0,Low
M00779,U00670,P003,Pest Control,Medium,2026-01-09,2026-02-13,276.97,Closed,Townes at Heritage Hills,Glen Burnie,35.0,0,87,7,0,Medium
M00780,U00690,P003,Flooring,Low,2025-07-28,2025-09-08,2030.63,Closed,Townes at Heritage Hills,Glen Burnie,42.0,0,252,14,0,High
M00781,U00748,P003,Appliance,Emergency,2024-01-24,2024-02-19,1582.41,Closed,Townes at Heritage Hills,Glen Burnie,26.0,0,803,1,0,High
M00782,U00780,P003,Appliance,Low,2025-05-30,2025-07-06,282.48,Closed,Townes at Heritage Hills,Glen Burnie,37.0,0,311,14,0,Medium
M00783,U00784,P003,Pest Control,Emergency,2024-08-29,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,585,1,1,No Cost
M00784,U00742,P003,Electrical,Emergency,2025-11-14,2025-12-12,1997.64,Closed,Townes at Heritage Hills,Glen Burnie,28.0,0,143,1,0,High
M00785,U00721,P003,Plumbing,High,2023-06-16,2023-07-28,812.41,Closed,Townes at Heritage Hills,Glen Burnie,42.0,0,1025,3,0,Medium
M00786,U00632,P003,Flooring,Medium,2024-04-29,2024-06-04,2272.57,Closed,Townes at Heritage Hills,Glen Burnie,36.0,0,707,7,0,High
M00787,U00688,P003,Plumbing,High,2023-12-25,2023-12-31,426.56,Closed,Townes at Heritage Hills,Glen Burnie,6.0,0,833,3,0,Medium
M00788,U00746,P003,HVAC,Medium,2024-03-14,2024-03-27,734.65,Closed,Townes at Heritage Hills,Glen Burnie,13.0,0,753,7,0,Medium
M00789,U00685,P003,HVAC,Medium,2023-08-26,2023-09-12,151.3,Closed,Townes at Heritage Hills,Glen Burnie,17.0,0,954,7,0,Low
M00790,U00608,P003,Pest Control,Medium,2026-02-03,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,62,7,1,No Cost
M00791,U00613,P003,Electrical,High,2025-06-13,2025-07-06,994.12,Closed,Townes at Heritage Hills,Glen Burnie,23.0,0,297,3,0,Medium
M00792,U00778,P003,Electrical,Medium,2023-06-15,2023-06-22,217.32,Closed,Townes at Heritage Hills,Glen Burnie,7.0,0,1026,7,0,Low
M00793,U00641,P003,Electrical,Medium,2023-08-07,2023-08-11,2486.96,Closed,Townes at Heritage Hills,Glen Burnie,4.0,0,973,7,0,High
M00794,U00746,P003,Pest Control,Medium,2023-10-29,2023-11-30,1700.75,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,890,7,0,High
M00795,U00638,P003,Plumbing,Low,2025-10-31,2025-12-12,205.51,Closed,Townes at Heritage Hills,Glen Burnie,42.0,0,157,14,0,Low
M00796,U00615,P003,Plumbing,Medium,2024-09-14,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,569,7,1,No Cost
M00797,U00752,P003,Pest Control,Emergency,2024-08-27,2024-09-08,845.14,Closed,Townes at Heritage Hills,Glen Burnie,12.0,0,587,1,0,Medium
M00798,U00744,P003,Pest Control,Emergency,2026-03-11,2026-03-20,195.94,Closed,Townes at Heritage Hills,Glen Burnie,9.0,0,26,1,0,Low
M00799,U00633,P003,HVAC,Low,2025-01-03,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,458,14,1,No Cost
M00800,U00682,P003,Flooring,High,2026-03-31,2026-04-07,2122.26,Closed,Townes at Heritage Hills,Glen Burnie,7.0,0,6,3,0,High
M00801,U00744,P003,General,High,2024-01-07,2024-02-02,2157.44,Closed,Townes at Heritage Hills,Glen Burnie,26.0,0,820,3,0,High
M00802,U00607,P003,Appliance,Medium,2023-08-03,2023-08-09,209.5,Closed,Townes at Heritage Hills,Glen Burnie,6.0,0,977,7,0,Low
M00803,U00788,P003,Plumbing,Medium,2025-10-12,2025-10-20,1042.12,Closed,Townes at Heritage Hills,Glen Burnie,8.0,0,176,7,0,High
M00804,U00665,P003,Pest Control,Low,2023-06-28,2023-07-25,2107.6,Closed,Townes at Heritage Hills,Glen Burnie,27.0,0,1013,14,0,High
M00805,U00733,P003,General,Low,2026-03-20,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,17,14,1,No Cost
M00806,U00660,P003,Plumbing,Emergency,2024-09-26,2024-11-02,847.92,Closed,Townes at Heritage Hills,Glen Burnie,37.0,0,557,1,0,Medium
M00807,U00666,P003,Flooring,Medium,2023-08-01,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,979,7,1,No Cost
M00808,U00597,P003,Flooring,Medium,2026-03-24,2026-04-02,1746.16,Closed,Townes at Heritage Hills,Glen Burnie,9.0,0,13,7,0,High
M00809,U00711,P003,Appliance,Medium,2025-08-24,2025-09-29,590.07,Closed,Townes at Heritage Hills,Glen Burnie,36.0,0,225,7,0,Medium
M00810,U00753,P003,General,Emergency,2025-05-14,2025-05-17,1243.42,Closed,Townes at Heritage Hills,Glen Burnie,3.0,0,327,1,0,High
M00811,U00631,P003,Flooring,Medium,2023-11-08,2023-12-21,1565.72,Closed,Townes at Heritage Hills,Glen Burnie,43.0,0,880,7,0,High
M00812,U00599,P003,Appliance,Emergency,2025-06-05,2025-07-17,1135.5,Closed,Townes at Heritage Hills,Glen Burnie,42.0,0,305,1,0,High
M00813,U00705,P003,HVAC,Medium,2024-06-25,2024-08-05,1357.45,Closed,Townes at Heritage Hills,Glen Burnie,41.0,0,650,7,0,High
M00814,U00711,P003,Electrical,High,2023-11-23,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,865,3,1,No Cost
M00815,U00683,P003,HVAC,Low,2023-12-14,2024-01-02,1263.65,Closed,Townes at Heritage Hills,Glen Burnie,19.0,0,844,14,0,High
M00816,U00729,P003,General,High,2024-02-08,2024-02-27,1697.13,Closed,Townes at Heritage Hills,Glen Burnie,19.0,0,788,3,0,High
M00817,U00691,P003,Flooring,Medium,2023-06-30,2023-08-13,999.18,Closed,Townes at Heritage Hills,Glen Burnie,44.0,0,1011,7,0,Medium
M00818,U00750,P003,Pest Control,High,2025-08-03,2025-08-28,998.02,Closed,Townes at Heritage Hills,Glen Burnie,25.0,0,246,3,0,Medium
M00819,U00791,P003,General,Emergency,2025-08-26,2025-09-08,805.68,Closed,Townes at Heritage Hills,Glen Burnie,13.0,0,223,1,0,Medium
M00820,U00728,P003,HVAC,Medium,2025-08-28,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,221,7,1,No Cost
M00821,U00747,P003,General,High,2026-02-14,2026-02-22,1019.79,Closed,Townes at Heritage Hills,Glen Burnie,8.0,0,51,3,0,High
M00822,U00691,P003,HVAC,High,2026-03-02,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,35,3,1,No Cost
M00823,U00670,P003,Plumbing,Medium,2023-10-07,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,912,7,1,No Cost
M00824,U00722,P003,HVAC,Medium,2023-11-25,2023-12-05,839.61,Closed,Townes at Heritage Hills,Glen Burnie,10.0,0,863,7,0,Medium
M00825,U00665,P003,HVAC,Medium,2025-04-27,2025-05-22,2086.3,Closed,Townes at Heritage Hills,Glen Burnie,25.0,0,344,7,0,High
M00826,U00595,P003,Flooring,Medium,2025-02-22,2025-02-27,1158.91,Closed,Townes at Heritage Hills,Glen Burnie,5.0,0,408,7,0,High
M00827,U00622,P003,Appliance,Low,2025-04-26,2025-04-27,1583.55,Closed,Townes at Heritage Hills,Glen Burnie,1.0,0,345,14,0,High
M00828,U00782,P003,HVAC,Medium,2024-07-12,2024-07-25,1811.53,Closed,Townes at Heritage Hills,Glen Burnie,13.0,0,633,7,0,High
M00829,U00726,P003,Appliance,Medium,2025-09-25,2025-11-04,2403.67,Closed,Townes at Heritage Hills,Glen Burnie,40.0,0,193,7,0,High
M00830,U00754,P003,HVAC,Medium,2024-04-01,2024-04-10,1827.72,Closed,Townes at Heritage Hills,Glen Burnie,9.0,0,735,7,0,High
M00831,U00777,P003,Plumbing,Low,2023-11-22,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,866,14,1,No Cost
M00832,U00743,P003,Appliance,Medium,2024-09-06,2024-09-24,2276.49,Closed,Townes at Heritage Hills,Glen Burnie,18.0,0,577,7,0,High
M00833,U00759,P003,Pest Control,Low,2024-12-27,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,465,14,1,No Cost
M00834,U00732,P003,Pest Control,High,2024-08-29,2024-09-11,1718.24,Closed,Townes at Heritage Hills,Glen Burnie,13.0,0,585,3,0,High
M00835,U00757,P003,Electrical,High,2024-04-05,2024-04-25,160.57,Closed,Townes at Heritage Hills,Glen Burnie,20.0,0,731,3,0,Low
M00836,U00633,P003,Plumbing,Low,2025-10-22,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,166,14,1,No Cost
M00837,U00632,P003,HVAC,Low,2024-08-18,2024-09-24,2170.46,Closed,Townes at Heritage Hills,Glen Burnie,37.0,0,596,14,0,High
M00838,U00785,P003,Flooring,Low,2026-03-25,2026-03-26,2402.28,Closed,Townes at Heritage Hills,Glen Burnie,1.0,0,12,14,0,High
M00839,U00769,P003,Flooring,High,2024-04-04,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,732,3,1,No Cost
M00840,U00636,P003,Electrical,Medium,2026-01-04,2026-02-13,1899.31,Closed,Townes at Heritage Hills,Glen Burnie,40.0,0,92,7,0,High
M00841,U00706,P003,Pest Control,Medium,2025-04-11,2025-05-12,1156.56,Closed,Townes at Heritage Hills,Glen Burnie,31.0,0,360,7,0,High
M00842,U00667,P003,Pest Control,Medium,2024-02-17,2024-04-02,786.24,Closed,Townes at Heritage Hills,Glen Burnie,45.0,0,779,7,0,Medium
M00843,U00728,P003,Flooring,Medium,2024-07-05,2024-08-06,2068.71,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,640,7,0,High
M00844,U00633,P003,Appliance,Medium,2025-01-26,2025-02-04,1616.52,Closed,Townes at Heritage Hills,Glen Burnie,9.0,0,435,7,0,High
M00845,U00646,P003,Appliance,Low,2023-10-17,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,902,14,1,No Cost
M00846,U00729,P003,General,Emergency,2024-06-17,2024-07-09,162.85,Closed,Townes at Heritage Hills,Glen Burnie,22.0,0,658,1,0,Low
M00847,U00658,P003,Appliance,Medium,2025-06-18,2025-07-22,507.39,Closed,Townes at Heritage Hills,Glen Burnie,34.0,0,292,7,0,Medium
M00848,U00715,P003,HVAC,Low,2024-11-18,2024-12-19,1116.11,Closed,Townes at Heritage Hills,Glen Burnie,31.0,0,504,14,0,High
M00849,U00691,P003,General,Low,2024-02-19,2024-03-22,783.11,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,777,14,0,Medium
M00850,U00775,P003,General,Emergency,2025-12-01,2026-01-13,366.99,Closed,Townes at Heritage Hills,Glen Burnie,43.0,0,126,1,0,Medium
M00851,U00755,P003,Electrical,Medium,2024-07-30,2024-08-13,1806.12,Closed,Townes at Heritage Hills,Glen Burnie,14.0,0,615,7,0,High
M00852,U00694,P003,Flooring,Medium,2024-06-23,2024-07-02,1020.52,Closed,Townes at Heritage Hills,Glen Burnie,9.0,0,652,7,0,High
M00853,U00619,P003,General,Low,2026-02-09,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,56,14,1,No Cost
M00854,U00777,P003,Plumbing,Medium,2024-11-21,2025-01-01,2056.64,Closed,Townes at Heritage Hills,Glen Burnie,41.0,0,501,7,0,High
M00855,U00598,P003,Pest Control,High,2023-11-15,2023-12-04,920.91,Closed,Townes at Heritage Hills,Glen Burnie,19.0,0,873,3,0,Medium
M00856,U00746,P003,Pest Control,Emergency,2025-07-22,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,258,1,1,No Cost
M00857,U00685,P003,General,High,2025-02-28,2025-03-14,573.16,Closed,Townes at Heritage Hills,Glen Burnie,14.0,0,402,3,0,Medium
M00858,U00747,P003,Pest Control,Emergency,2026-02-05,2026-02-13,1724.64,Closed,Townes at Heritage Hills,Glen Burnie,8.0,0,60,1,0,High
M00859,U00687,P003,HVAC,Medium,2024-10-10,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,543,7,1,No Cost
M00860,U00743,P003,Electrical,Medium,2025-11-02,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,155,7,1,No Cost
M00861,U00714,P003,Plumbing,Low,2023-07-22,2023-08-05,1989.97,Closed,Townes at Heritage Hills,Glen Burnie,14.0,0,989,14,0,High
M00862,U00672,P003,HVAC,Medium,2025-02-07,2025-03-11,942.53,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,423,7,0,Medium
M00863,U00777,P003,Flooring,Medium,2025-09-24,2025-10-28,1332.56,Closed,Townes at Heritage Hills,Glen Burnie,34.0,0,194,7,0,High
M00864,U00618,P003,Pest Control,High,2025-09-04,2025-09-13,333.23,Closed,Townes at Heritage Hills,Glen Burnie,9.0,0,214,3,0,Medium
M00865,U00741,P003,Flooring,Medium,2026-03-19,2026-04-02,1168.04,Closed,Townes at Heritage Hills,Glen Burnie,14.0,0,18,7,0,High
M00866,U00651,P003,Flooring,Medium,2026-03-02,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,35,7,1,No Cost
M00867,U00744,P003,Pest Control,Low,2024-08-05,2024-08-16,460.08,Closed,Townes at Heritage Hills,Glen Burnie,11.0,0,609,14,0,Medium
M00868,U00653,P003,Pest Control,Emergency,2025-03-20,2025-03-23,2326.98,Closed,Townes at Heritage Hills,Glen Burnie,3.0,0,382,1,0,High
M00869,U00707,P003,Plumbing,Medium,2025-12-09,2025-12-17,2452.37,Closed,Townes at Heritage Hills,Glen Burnie,8.0,0,118,7,0,High
M00870,U00782,P003,General,Emergency,2024-08-21,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,593,1,1,No Cost
M00871,U00737,P003,Electrical,Medium,2025-12-28,2026-01-29,676.8,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,99,7,0,Medium
M00872,U00712,P003,Plumbing,Medium,2025-09-02,2025-09-25,1035.43,Closed,Townes at Heritage Hills,Glen Burnie,23.0,0,216,7,0,High
M00873,U00595,P003,General,High,2025-07-13,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,267,3,1,No Cost
M00874,U00630,P003,HVAC,Emergency,2024-04-12,2024-04-24,1979.24,Closed,Townes at Heritage Hills,Glen Burnie,12.0,0,724,1,0,High
M00875,U00760,P003,Flooring,Medium,2024-02-03,2024-02-17,2153.86,Closed,Townes at Heritage Hills,Glen Burnie,14.0,0,793,7,0,High
M00876,U00723,P003,Electrical,Emergency,2024-05-03,2024-05-20,1918.27,Closed,Townes at Heritage Hills,Glen Burnie,17.0,0,703,1,0,High
M00877,U00629,P003,Electrical,Medium,2024-08-15,2024-08-28,2133.69,Closed,Townes at Heritage Hills,Glen Burnie,13.0,0,599,7,0,High
M00878,U00671,P003,General,Medium,2025-10-30,2025-12-12,1913.2,Closed,Townes at Heritage Hills,Glen Burnie,43.0,0,158,7,0,High
M00879,U00697,P003,Electrical,High,2023-08-06,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,974,3,1,No Cost
M00880,U00734,P003,Appliance,Medium,2023-12-11,2023-12-28,1650.91,Closed,Townes at Heritage Hills,Glen Burnie,17.0,0,847,7,0,High
M00881,U00662,P003,HVAC,Medium,2024-12-19,2025-01-24,274.35,Closed,Townes at Heritage Hills,Glen Burnie,36.0,0,473,7,0,Medium
M00882,U00728,P003,General,Medium,2025-11-03,2025-11-13,2418.84,Closed,Townes at Heritage Hills,Glen Burnie,10.0,0,154,7,0,High
M00883,U00641,P003,Plumbing,Low,2025-08-05,2025-09-04,1415.46,Closed,Townes at Heritage Hills,Glen Burnie,30.0,0,244,14,0,High
M00884,U00617,P003,Electrical,Low,2025-02-18,2025-03-05,1983.75,Closed,Townes at Heritage Hills,Glen Burnie,15.0,0,412,14,0,High
M00885,U00659,P003,General,Emergency,2023-12-12,2024-01-08,1830.2,Closed,Townes at Heritage Hills,Glen Burnie,27.0,0,846,1,0,High
M00886,U00743,P003,Appliance,Medium,2025-07-02,2025-07-19,458.95,Closed,Townes at Heritage Hills,Glen Burnie,17.0,0,278,7,0,Medium
M00887,U00754,P003,HVAC,High,2024-07-09,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,636,3,1,No Cost
M00888,U00648,P003,Pest Control,High,2024-07-01,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,644,3,1,No Cost
M00889,U00695,P003,Appliance,Emergency,2026-03-13,2026-04-08,1179.98,Closed,Townes at Heritage Hills,Glen Burnie,26.0,0,24,1,0,High
M00890,U00728,P003,Electrical,High,2026-02-24,2026-03-10,934.16,Closed,Townes at Heritage Hills,Glen Burnie,14.0,0,41,3,0,Medium
M00891,U00738,P003,Electrical,Low,2024-08-01,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,613,14,1,No Cost
M00892,U00674,P003,Plumbing,High,2024-11-08,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,514,3,1,No Cost
M00893,U00613,P003,Flooring,Medium,2024-08-24,2024-09-29,107.54,Closed,Townes at Heritage Hills,Glen Burnie,36.0,0,590,7,0,Low
M00894,U00735,P003,General,Emergency,2025-01-30,2025-03-03,2144.67,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,431,1,0,High
M00895,U00644,P003,HVAC,Emergency,2023-06-27,2023-07-29,2131.34,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,1014,1,0,High
M00896,U00624,P003,Appliance,Low,2023-08-07,2023-08-13,598.66,Closed,Townes at Heritage Hills,Glen Burnie,6.0,0,973,14,0,Medium
M00897,U00622,P003,Appliance,Medium,2023-06-01,2023-06-13,1885.99,Closed,Townes at Heritage Hills,Glen Burnie,12.0,0,1040,7,0,High
M00898,U00700,P003,Appliance,High,2024-04-16,2024-05-03,2482.42,Closed,Townes at Heritage Hills,Glen Burnie,17.0,0,720,3,0,High
M00899,U00749,P003,Plumbing,Low,2023-06-06,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,1035,14,1,No Cost
M00900,U00729,P003,Electrical,Low,2025-07-27,2025-08-13,2072.52,Closed,Townes at Heritage Hills,Glen Burnie,17.0,0,253,14,0,High
M00901,U00775,P003,Flooring,Low,2025-02-28,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,402,14,1,No Cost
M00902,U00763,P003,Flooring,Emergency,2023-12-01,2024-01-01,599.22,Closed,Townes at Heritage Hills,Glen Burnie,31.0,0,857,1,0,Medium
M00903,U00764,P003,Plumbing,High,2025-12-17,2026-01-23,983.18,Closed,Townes at Heritage Hills,Glen Burnie,37.0,0,110,3,0,Medium
M00904,U00765,P003,HVAC,High,2025-12-12,2025-12-15,1480.88,Closed,Townes at Heritage Hills,Glen Burnie,3.0,0,115,3,0,High
M00905,U00695,P003,Plumbing,Low,2024-06-06,2024-07-06,493.95,Closed,Townes at Heritage Hills,Glen Burnie,30.0,0,669,14,0,Medium
M00906,U00673,P003,HVAC,Medium,2023-09-26,2023-10-21,1440.65,Closed,Townes at Heritage Hills,Glen Burnie,25.0,0,923,7,0,High
M00907,U00707,P003,HVAC,Medium,2025-06-13,2025-07-14,303.72,Closed,Townes at Heritage Hills,Glen Burnie,31.0,0,297,7,0,Medium
M00908,U00787,P003,General,Medium,2025-06-11,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,299,7,1,No Cost
M00909,U00708,P003,Flooring,Medium,2024-04-17,2024-05-19,1193.92,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,719,7,0,High
M00910,U00625,P003,Plumbing,Medium,2025-02-21,2025-02-28,2092.17,Closed,Townes at Heritage Hills,Glen Burnie,7.0,0,409,7,0,High
M00911,U00714,P003,General,High,2024-07-26,2024-08-07,1838.89,Closed,Townes at Heritage Hills,Glen Burnie,12.0,0,619,3,0,High
M00912,U00700,P003,Plumbing,Emergency,2025-10-16,2025-11-12,1295.55,Closed,Townes at Heritage Hills,Glen Burnie,27.0,0,172,1,0,High
M00913,U00771,P003,Flooring,Emergency,2025-10-08,2025-10-11,2323.35,Closed,Townes at Heritage Hills,Glen Burnie,3.0,0,180,1,0,High
M00914,U00729,P003,Appliance,Emergency,2026-01-27,2026-02-19,1277.34,Closed,Townes at Heritage Hills,Glen Burnie,23.0,0,69,1,0,High
M00915,U00717,P003,Pest Control,Emergency,2025-01-21,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,440,1,1,No Cost
M00916,U00773,P003,HVAC,High,2024-12-12,2025-01-13,175.1,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,480,3,0,Low
M00917,U00692,P003,HVAC,Medium,2026-02-28,2026-04-01,1661.74,Closed,Townes at Heritage Hills,Glen Burnie,32.0,0,37,7,0,High
M00918,U00790,P003,Pest Control,Medium,2025-08-15,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,234,7,1,No Cost
M00919,U00662,P003,General,Medium,2025-11-27,2025-12-22,993.28,Closed,Townes at Heritage Hills,Glen Burnie,25.0,0,130,7,0,Medium
M00920,U00661,P003,Pest Control,Emergency,2024-11-24,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,498,1,1,No Cost
M00921,U00785,P003,Plumbing,Medium,2025-05-25,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,316,7,1,No Cost
M00922,U00783,P003,HVAC,Medium,2025-11-24,,0.0,Open,Townes at Heritage Hills,Glen Burnie,,1,133,7,1,No Cost
M00923,U00676,P003,General,Low,2024-02-21,2024-03-16,641.28,Closed,Townes at Heritage Hills,Glen Burnie,24.0,0,775,14,0,Medium
M00924,U00721,P003,HVAC,Emergency,2023-06-12,2023-06-30,1714.1,Closed,Townes at Heritage Hills,Glen Burnie,18.0,0,1029,1,0,High
M00925,U00786,P003,Flooring,Emergency,2025-08-24,2025-09-08,1622.12,Closed,Townes at Heritage Hills,Glen Burnie,15.0,0,225,1,0,High
M00926,U00661,P003,Appliance,Low,2024-09-28,2024-10-21,735.16,Closed,Townes at Heritage Hills,Glen Burnie,23.0,0,555,14,0,Medium
M00927,U00603,P003,Pest Control,High,2023-06-15,2023-07-20,578.98,Closed,Townes at Heritage Hills,Glen Burnie,35.0,0,1026,3,0,Medium
M00928,U00781,P003,Flooring,Medium,2025-09-03,2025-09-15,1817.96,Closed,Townes at Heritage Hills,Glen Burnie,12.0,0,215,7,0,High
M00929,U00625,P003,HVAC,High,2025-07-17,2025-08-20,155.1,Closed,Townes at Heritage Hills,Glen Burnie,34.0,0,263,3,0,Low
M00930,U00665,P003,Pest Control,Low,2026-01-28,2026-02-11,185.64,Closed,Townes at Heritage Hills,Glen Burnie,14.0,0,68,14,0,Low
M00931,U00665,P003,Plumbing,Medium,2023-06-03,2023-06-28,585.14,Closed,Townes at Heritage Hills,Glen Burnie,25.0,0,1038,7,0,Medium
