payment_id,tenant_id,unit_id,property_id,period_month,amount_due,amount_paid,payment_date,status
PAY001924,T00345,U00441,P002,2024-07,2176.0,2176.0,2024-08-03,Paid
PAY001925,T00345,U00441,P002,2024-08,2176.0,2176.0,2024-09-01,Paid
PAY001926,T00345,U00441,P002,2024-09,2176.0,2176.0,2024-09-29,Paid
PAY001927,T00345,U00441,P002,2024-10,2176.0,2176.0,2024-10-31,Paid
PAY001928,T00345,U00441,P002,2024-11,2176.0,2176.0,2024-11-27,Paid
PAY001929,T00345,U00441,P002,2024-12,2176.0,0.0,,Delinquent
PAY001930,T00345,U00441,P002,2025-01,2176.0,2176.0,2025-01-29,Paid
PAY001931,T00345,U00441,P002,2025-02,2176.0,2176.0,2025-02-28,Paid
PAY001932,T00346,U00442,P002,2024-01,2299.0,2299.0,2024-01-04,Paid
PAY001933,T00346,U00442,P002,2024-01,2299.0,2299.0,2024-02-01,Paid
PAY001934,T00347,U00443,P002,2024-01,1857.0,1857.0,2024-02-02,Paid
PAY001935,T00347,U00443,P002,2024-03,1857.0,1857.0,2024-03-04,Paid
PAY001936,T00347,U00443,P002,2024-03,1857.0,1857.0,2024-04-03,Paid
PAY001937,T00347,U00443,P002,2024-04,1857.0,1857.0,2024-05-04,Paid
PAY001938,T00347,U00443,P002,2024-05,1857.0,1857.0,2024-05-31,Paid
PAY001939,T00347,U00443,P002,2024-06,1857.0,1713.0,2024-07-06,Partial
PAY001940,T00347,U00443,P002,2024-07,1857.0,1857.0,2024-07-30,Paid
PAY001941,T00347,U00443,P002,2024-08,1857.0,1857.0,2024-09-02,Paid
PAY001942,T00347,U00443,P002,2024-09,1857.0,1857.0,2024-10-02,Paid
PAY001943,T00347,U00443,P002,2024-10,1857.0,1857.0,2024-10-31,Paid
PAY001944,T00347,U00443,P002,2024-11,1857.0,1857.0,2024-12-01,Paid
PAY001945,T00347,U00443,P002,2024-12,1857.0,1857.0,2024-12-29,Paid
PAY001946,T00347,U00443,P002,2025-01,1857.0,1857.0,2025-01-26,Paid
PAY001947,T00348,U00444,P002,2024-01,2225.0,2225.0,2024-01-04,Paid
PAY001948,T00348,U00444,P002,2024-01,2225.0,2225.0,2024-02-05,Paid
PAY001949,T00348,U00444,P002,2024-03,2225.0,2225.0,2024-03-04,Paid
PAY001950,T00348,U00444,P002,2024-03,2225.0,2225.0,2024-04-01,Paid
PAY001951,T00348,U00444,P002,2024-04,2225.0,2225.0,2024-05-03,Paid
PAY001952,T00348,U00444,P002,2024-05,2225.0,2225.0,2024-06-01,Paid
PAY001953,T00348,U00444,P002,2024-06,2225.0,2225.0,2024-07-03,Paid
PAY001954,T00348,U00444,P002,2024-07,2225.0,0.0,,Delinquent
PAY001955,T00348,U00444,P002,2024-08,2225.0,2225.0,2024-09-01,Paid
PAY001956,T00348,U00444,P002,2024-09,2225.0,0.0,,Delinquent
PAY001957,T00349,U00445,P002,2024-01,2174.0,0.0,,Delinquent
PAY001958,T00349,U00445,P002,2024-01,2174.0,2174.0,2024-02-04,Paid
PAY001959,T00351,U00448,P002,2024-03,1995.0,1995.0,2024-03-04,Paid
PAY001960,T00351,U00448,P002,2024-03,1995.0,1995.0,2024-04-01,Paid
PAY001961,T00351,U00448,P002,2024-04,1995.0,0.0,,Delinquent
PAY001962,T00351,U00448,P002,2024-05,1995.0,1995.0,2024-05-31,Paid
PAY001963,T00351,U00448,P002,2024-06,1995.0,1995.0,2024-07-04,Paid
PAY001964,T00351,U00448,P002,2024-07,1995.0,1995.0,2024-07-30,Paid
PAY001965,T00351,U00448,P002,2024-08,1995.0,1995.0,2024-08-29,Paid
PAY001966,T00351,U00448,P002,2024-09,1995.0,0.0,,Delinquent
PAY001967,T00351,U00448,P002,2024-10,1995.0,1995.0,2024-10-30,Paid
PAY001968,T00351,U00448,P002,2024-11,1995.0,1995.0,2024-11-28,Paid
PAY001969,T00351,U00448,P002,2024-12,1995.0,1995.0,2024-12-31,Paid
PAY001970,T00351,U00448,P002,2025-01,1995.0,1995.0,2025-01-27,Paid
PAY001971,T00351,U00448,P002,2025-02,1995.0,1995.0,2025-02-27,Paid
PAY001972,T00354,U00457,P002,2024-01,2090.0,2090.0,2024-01-06,Paid
PAY001973,T00354,U00457,P002,2024-01,2090.0,2090.0,2024-02-01,Paid
PAY001974,T00354,U00457,P002,2024-03,2090.0,2090.0,2024-03-06,Paid
PAY001975,T00354,U00457,P002,2024-03,2090.0,1936.0,2024-04-14,Partial
PAY001976,T00354,U00457,P002,2024-04,2090.0,2090.0,2024-05-05,Paid
PAY001977,T00354,U00457,P002,2024-05,2090.0,2090.0,2024-05-31,Paid
PAY001978,T00354,U00457,P002,2024-06,2090.0,2090.0,2024-06-30,Paid
PAY001979,T00354,U00457,P002,2024-07,2090.0,2090.0,2024-08-02,Paid
PAY001980,T00354,U00457,P002,2024-08,2090.0,2090.0,2024-08-31,Paid
PAY001981,T00354,U00457,P002,2024-09,2090.0,2090.0,2024-09-28,Paid
PAY001982,T00354,U00457,P002,2024-10,2090.0,2090.0,2024-10-28,Paid
PAY001983,T00354,U00457,P002,2024-11,2090.0,1647.0,2024-12-03,Partial
PAY001984,T00354,U00457,P002,2024-12,2090.0,2090.0,2024-12-27,Paid
PAY001985,T00354,U00457,P002,2025-01,2090.0,2090.0,2025-01-28,Paid
PAY001986,T00354,U00457,P002,2025-02,2090.0,2090.0,2025-02-25,Paid
PAY001987,T00355,U00458,P002,2024-01,2079.0,2079.0,2024-01-06,Paid
PAY001988,T00355,U00458,P002,2024-01,2079.0,1951.0,2024-02-09,Partial
PAY001989,T00355,U00458,P002,2024-03,2079.0,2079.0,2024-03-03,Paid
PAY001990,T00355,U00458,P002,2024-03,2079.0,2079.0,2024-04-05,Paid
PAY001991,T00355,U00458,P002,2024-04,2079.0,2079.0,2024-05-01,Paid
PAY001992,T00355,U00458,P002,2024-05,2079.0,2079.0,2024-05-31,Paid
PAY001993,T00355,U00458,P002,2024-06,2079.0,2079.0,2024-07-01,Paid
PAY001994,T00355,U00458,P002,2024-07,2079.0,2079.0,2024-08-03,Paid
PAY001995,T00355,U00458,P002,2024-08,2079.0,2079.0,2024-09-01,Paid
PAY001996,T00355,U00458,P002,2024-09,2079.0,2079.0,2024-10-02,Paid
PAY001997,T00355,U00458,P002,2024-10,2079.0,2079.0,2024-11-01,Paid
PAY001998,T00355,U00458,P002,2024-11,2079.0,2079.0,2024-11-28,Paid
PAY001999,T00356,U00459,P002,2024-01,1839.0,1839.0,2024-01-03,Paid
PAY002000,T00356,U00459,P002,2024-01,1839.0,1839.0,2024-02-02,Paid
PAY002001,T00356,U00459,P002,2024-03,1839.0,1839.0,2024-03-05,Paid
PAY002002,T00356,U00459,P002,2024-03,1839.0,1839.0,2024-04-05,Paid
PAY002003,T00356,U00459,P002,2024-04,1839.0,1839.0,2024-05-02,Paid
PAY002004,T00356,U00459,P002,2024-05,1839.0,1839.0,2024-06-04,Paid
PAY002005,T00356,U00459,P002,2024-06,1839.0,1839.0,2024-07-04,Paid
PAY002006,T00356,U00459,P002,2024-07,1839.0,1839.0,2024-07-31,Paid
PAY002007,T00356,U00459,P002,2024-08,1839.0,1839.0,2024-08-29,Paid
PAY002008,T00356,U00459,P002,2024-09,1839.0,1839.0,2024-09-30,Paid
PAY002009,T00356,U00459,P002,2024-10,1839.0,1839.0,2024-10-31,Paid
PAY002010,T00356,U00459,P002,2024-11,1839.0,1839.0,2024-11-27,Paid
PAY002011,T00360,U00463,P002,2024-01,2121.0,2121.0,2024-01-03,Paid
PAY002012,T00360,U00463,P002,2024-01,2121.0,2121.0,2024-02-02,Paid
PAY002013,T00360,U00463,P002,2024-03,2121.0,2121.0,2024-03-06,Paid
PAY002014,T00360,U00463,P002,2024-03,2121.0,2121.0,2024-04-02,Paid
PAY002015,T00360,U00463,P002,2024-04,2121.0,2121.0,2024-05-01,Paid
PAY002016,T00360,U00463,P002,2024-05,2121.0,2121.0,2024-06-01,Paid
PAY002017,T00360,U00463,P002,2024-06,2121.0,2121.0,2024-06-30,Paid
PAY002018,T00360,U00463,P002,2024-07,2121.0,2121.0,2024-07-31,Paid
PAY002019,T00360,U00463,P002,2024-08,2121.0,1348.0,2024-09-04,Partial
PAY002020,T00360,U00463,P002,2024-09,2121.0,2121.0,2024-09-29,Paid
PAY002021,T00360,U00463,P002,2024-10,2121.0,2121.0,2024-10-28,Paid
PAY002022,T00360,U00463,P002,2024-11,2121.0,2121.0,2024-11-29,Paid
PAY002023,T00360,U00463,P002,2024-12,2121.0,2121.0,2024-12-28,Paid
PAY002024,T00360,U00463,P002,2025-01,2121.0,2121.0,2025-01-26,Paid
PAY002025,T00360,U00463,P002,2025-02,2121.0,2121.0,2025-02-27,Paid
PAY002026,T00361,U00464,P002,2024-01,2043.0,0.0,,Delinquent
PAY002027,T00361,U00464,P002,2024-01,2043.0,2043.0,2024-02-05,Paid
PAY002028,T00361,U00464,P002,2024-03,2043.0,2043.0,2024-03-05,Paid
PAY002029,T00361,U00464,P002,2024-03,2043.0,2043.0,2024-04-02,Paid
PAY002030,T00361,U00464,P002,2024-04,2043.0,2043.0,2024-05-03,Paid
PAY002031,T00361,U00464,P002,2024-05,2043.0,2043.0,2024-06-01,Paid
PAY002032,T00361,U00464,P002,2024-06,2043.0,2043.0,2024-07-02,Paid
PAY002033,T00361,U00464,P002,2024-07,2043.0,2043.0,2024-08-01,Paid
PAY002034,T00361,U00464,P002,2024-08,2043.0,2043.0,2024-09-01,Paid
PAY002035,T00361,U00464,P002,2024-09,2043.0,2043.0,2024-09-28,Paid
PAY002036,T00362,U00465,P002,2024-01,2216.0,2216.0,2024-01-06,Paid
PAY002037,T00362,U00465,P002,2024-01,2216.0,2216.0,2024-02-04,Paid
PAY002038,T00362,U00465,P002,2024-03,2216.0,2216.0,2024-03-04,Paid
PAY002039,T00364,U00467,P002,2024-01,2335.0,2335.0,2024-01-04,Paid
PAY002040,T00364,U00467,P002,2024-01,2335.0,2335.0,2024-02-01,Paid
PAY002041,T00366,U00469,P002,2024-04,1928.0,1928.0,2024-05-05,Paid
PAY002042,T00366,U00469,P002,2024-05,1928.0,1928.0,2024-06-03,Paid
PAY002043,T00366,U00469,P002,2024-06,1928.0,1928.0,2024-07-01,Paid
PAY002044,T00366,U00469,P002,2024-07,1928.0,1928.0,2024-08-01,Paid
PAY002045,T00366,U00469,P002,2024-08,1928.0,1928.0,2024-09-01,Paid
PAY002046,T00366,U00469,P002,2024-09,1928.0,1928.0,2024-10-01,Paid
PAY002047,T00366,U00469,P002,2024-10,1928.0,1928.0,2024-10-29,Paid
PAY002048,T00366,U00469,P002,2024-11,1928.0,1928.0,2024-11-28,Paid
PAY002049,T00366,U00469,P002,2024-12,1928.0,1928.0,2024-12-30,Paid
PAY002050,T00366,U00469,P002,2025-01,1928.0,1928.0,2025-01-30,Paid
PAY002051,T00366,U00469,P002,2025-02,1928.0,1928.0,2025-02-26,Paid
PAY002052,T00374,U00479,P002,2024-01,2271.0,2271.0,2024-01-04,Paid
PAY002053,T00374,U00479,P002,2024-01,2271.0,2271.0,2024-02-01,Paid
PAY002054,T00374,U00479,P002,2024-03,2271.0,2271.0,2024-03-06,Paid
PAY002055,T00374,U00479,P002,2024-03,2271.0,2271.0,2024-04-04,Paid
PAY002056,T00375,U00480,P002,2024-01,2320.0,2320.0,2024-01-06,Paid
PAY002057,T00375,U00480,P002,2024-01,2320.0,1282.0,2024-02-20,Partial
PAY002058,T00375,U00480,P002,2024-03,2320.0,2320.0,2024-03-03,Paid
PAY002059,T00376,U00481,P002,2024-01,2147.0,2147.0,2024-01-06,Paid
PAY002060,T00376,U00481,P002,2024-01,2147.0,2147.0,2024-02-05,Paid
PAY002061,T00376,U00481,P002,2024-03,2147.0,2147.0,2024-03-06,Paid
PAY002062,T00376,U00481,P002,2024-03,2147.0,2147.0,2024-04-04,Paid
PAY002063,T00376,U00481,P002,2024-04,2147.0,0.0,,Delinquent
PAY002064,T00376,U00481,P002,2024-05,2147.0,2147.0,2024-05-31,Paid
PAY002065,T00376,U00481,P002,2024-06,2147.0,2147.0,2024-07-04,Paid
PAY002066,T00378,U00483,P002,2024-01,1894.0,1894.0,2024-01-04,Paid
PAY002067,T00378,U00483,P002,2024-01,1894.0,1894.0,2024-02-02,Paid
PAY002068,T00378,U00483,P002,2024-03,1894.0,1894.0,2024-03-04,Paid
PAY002069,T00379,U00484,P002,2024-01,2170.0,2170.0,2024-01-05,Paid
PAY002070,T00379,U00484,P002,2024-01,2170.0,2170.0,2024-02-03,Paid
PAY002071,T00379,U00484,P002,2024-03,2170.0,2170.0,2024-03-05,Paid
PAY002072,T00379,U00484,P002,2024-03,2170.0,2170.0,2024-04-05,Paid
PAY002073,T00379,U00484,P002,2024-04,2170.0,2170.0,2024-05-03,Paid
PAY002074,T00379,U00484,P002,2024-05,2170.0,2170.0,2024-06-03,Paid
PAY002075,T00380,U00485,P002,2024-04,2041.0,2041.0,2024-05-02,Paid
PAY002076,T00380,U00485,P002,2024-05,2041.0,2041.0,2024-06-02,Paid
PAY002077,T00380,U00485,P002,2024-06,2041.0,2041.0,2024-07-01,Paid
PAY002078,T00380,U00485,P002,2024-07,2041.0,2041.0,2024-08-02,Paid
PAY002079,T00380,U00485,P002,2024-08,2041.0,2041.0,2024-09-02,Paid
PAY002080,T00380,U00485,P002,2024-09,2041.0,2041.0,2024-09-28,Paid
PAY002081,T00380,U00485,P002,2024-10,2041.0,2041.0,2024-10-29,Paid
PAY002082,T00380,U00485,P002,2024-11,2041.0,2041.0,2024-11-27,Paid
PAY002083,T00380,U00485,P002,2024-12,2041.0,2041.0,2024-12-30,Paid
PAY002084,T00380,U00485,P002,2025-01,2041.0,2041.0,2025-01-26,Paid
PAY002085,T00380,U00485,P002,2025-02,2041.0,2041.0,2025-03-01,Paid
PAY002086,T00383,U00489,P002,2024-01,2064.0,2064.0,2024-01-03,Paid
PAY002087,T00383,U00489,P002,2024-01,2064.0,2064.0,2024-02-02,Paid
PAY002088,T00383,U00489,P002,2024-03,2064.0,2064.0,2024-03-02,Paid
PAY002089,T00383,U00489,P002,2024-03,2064.0,2064.0,2024-04-01,Paid
PAY002090,T00383,U00489,P002,2024-04,2064.0,2064.0,2024-05-04,Paid
PAY002091,T00383,U00489,P002,2024-05,2064.0,2064.0,2024-06-02,Paid
PAY002092,T00383,U00489,P002,2024-06,2064.0,2064.0,2024-07-03,Paid
PAY002093,T00383,U00489,P002,2024-07,2064.0,2064.0,2024-07-30,Paid
PAY002094,T00383,U00489,P002,2024-08,2064.0,2064.0,2024-08-30,Paid
PAY002095,T00383,U00489,P002,2024-09,2064.0,2064.0,2024-09-28,Paid
PAY002096,T00383,U00489,P002,2024-10,2064.0,2064.0,2024-11-01,Paid
PAY002097,T00383,U00489,P002,2024-11,2064.0,2064.0,2024-11-28,Paid
PAY002098,T00383,U00489,P002,2024-12,2064.0,2064.0,2024-12-29,Paid
PAY002099,T00383,U00489,P002,2025-01,2064.0,2064.0,2025-01-26,Paid
PAY002100,T00383,U00489,P002,2025-02,2064.0,2064.0,2025-02-28,Paid
PAY002101,T00386,U00492,P002,2024-01,1937.0,1937.0,2024-01-03,Paid
PAY002102,T00386,U00492,P002,2024-01,1937.0,1937.0,2024-02-03,Paid
PAY002103,T00386,U00492,P002,2024-03,1937.0,1937.0,2024-03-06,Paid
PAY002104,T00386,U00492,P002,2024-03,1937.0,1937.0,2024-04-05,Paid
PAY002105,T00386,U00492,P002,2024-04,1937.0,1937.0,2024-05-04,Paid
PAY002106,T00386,U00492,P002,2024-05,1937.0,1937.0,2024-06-02,Paid
PAY002107,T00386,U00492,P002,2024-06,1937.0,1937.0,2024-07-04,Paid
PAY002108,T00386,U00492,P002,2024-07,1937.0,1937.0,2024-07-30,Paid
PAY002109,T00386,U00492,P002,2024-08,1937.0,1937.0,2024-09-02,Paid
PAY002110,T00386,U00492,P002,2024-09,1937.0,1937.0,2024-09-30,Paid
PAY002111,T00386,U00492,P002,2024-10,1937.0,1937.0,2024-10-29,Paid
PAY002112,T00386,U00492,P002,2024-11,1937.0,1937.0,2024-11-27,Paid
PAY002113,T00387,U00493,P002,2024-01,2250.0,2250.0,2024-01-03,Paid
PAY002114,T00387,U00493,P002,2024-01,2250.0,2250.0,2024-02-02,Paid
PAY002115,T00387,U00493,P002,2024-03,2250.0,2250.0,2024-03-05,Paid
PAY002116,T00387,U00493,P002,2024-03,2250.0,2250.0,2024-04-04,Paid
PAY002117,T00387,U00493,P002,2024-04,2250.0,2250.0,2024-05-02,Paid
PAY002118,T00387,U00493,P002,2024-05,2250.0,2250.0,2024-06-01,Paid
PAY002119,T00387,U00493,P002,2024-06,2250.0,2250.0,2024-07-02,Paid
PAY002120,T00387,U00493,P002,2024-07,2250.0,2250.0,2024-08-02,Paid
PAY002121,T00387,U00493,P002,2024-08,2250.0,2250.0,2024-08-29,Paid
PAY002122,T00388,U00494,P002,2024-01,2393.0,2393.0,2024-01-03,Paid
PAY002123,T00388,U00494,P002,2024-01,2393.0,2393.0,2024-02-01,Paid
PAY002124,T00388,U00494,P002,2024-03,2393.0,2393.0,2024-03-02,Paid
PAY002125,T00388,U00494,P002,2024-03,2393.0,2393.0,2024-04-04,Paid
PAY002126,T00388,U00494,P002,2024-04,2393.0,2393.0,2024-05-02,Paid
PAY002127,T00388,U00494,P002,2024-05,2393.0,2393.0,2024-06-01,Paid
PAY002128,T00388,U00494,P002,2024-06,2393.0,2393.0,2024-07-03,Paid
PAY002129,T00388,U00494,P002,2024-07,2393.0,2393.0,2024-07-31,Paid
PAY002130,T00388,U00494,P002,2024-08,2393.0,2393.0,2024-09-02,Paid
PAY002131,T00388,U00494,P002,2024-09,2393.0,2393.0,2024-10-02,Paid
PAY002132,T00388,U00494,P002,2024-10,2393.0,2289.0,2024-11-16,Partial
PAY002133,T00388,U00494,P002,2024-11,2393.0,1883.0,2024-12-07,Partial
PAY002134,T00388,U00494,P002,2024-12,2393.0,2393.0,2024-12-28,Paid
PAY002135,T00388,U00494,P002,2025-01,2393.0,2393.0,2025-01-30,Paid
PAY002136,T00388,U00494,P002,2025-02,2393.0,2393.0,2025-03-01,Paid
PAY002137,T00389,U00495,P002,2024-01,1854.0,1854.0,2024-01-05,Paid
PAY002138,T00389,U00495,P002,2024-01,1854.0,1854.0,2024-02-05,Paid
PAY002139,T00389,U00495,P002,2024-03,1854.0,1854.0,2024-03-05,Paid
PAY002140,T00389,U00495,P002,2024-03,1854.0,1854.0,2024-04-03,Paid
PAY002141,T00389,U00495,P002,2024-04,1854.0,1854.0,2024-05-01,Paid
PAY002142,T00389,U00495,P002,2024-05,1854.0,1854.0,2024-06-02,Paid
PAY002143,T00389,U00495,P002,2024-06,1854.0,1854.0,2024-07-04,Paid
PAY002144,T00389,U00495,P002,2024-07,1854.0,1854.0,2024-07-30,Paid
PAY002145,T00389,U00495,P002,2024-08,1854.0,1854.0,2024-08-29,Paid
PAY002146,T00389,U00495,P002,2024-09,1854.0,1854.0,2024-09-29,Paid
PAY002147,T00389,U00495,P002,2024-10,1854.0,1854.0,2024-10-29,Paid
PAY002148,T00389,U00495,P002,2024-11,1854.0,1854.0,2024-12-01,Paid
PAY002149,T00389,U00495,P002,2024-12,1854.0,1030.0,2025-01-08,Partial
PAY002150,T00389,U00495,P002,2025-01,1854.0,1854.0,2025-01-30,Paid
PAY002151,T00389,U00495,P002,2025-02,1854.0,1854.0,2025-02-26,Paid
PAY002152,T00390,U00496,P002,2024-01,2324.0,2324.0,2024-01-03,Paid
PAY002153,T00390,U00496,P002,2024-01,2324.0,2324.0,2024-02-02,Paid
PAY002154,T00390,U00496,P002,2024-03,2324.0,2324.0,2024-03-03,Paid
PAY002155,T00390,U00496,P002,2024-03,2324.0,2324.0,2024-04-05,Paid
PAY002156,T00390,U00496,P002,2024-04,2324.0,2324.0,2024-05-05,Paid
PAY002157,T00390,U00496,P002,2024-05,2324.0,2324.0,2024-06-01,Paid
PAY002158,T00390,U00496,P002,2024-06,2324.0,2324.0,2024-06-30,Paid
PAY002159,T00390,U00496,P002,2024-07,2324.0,2324.0,2024-08-03,Paid
PAY002160,T00390,U00496,P002,2024-08,2324.0,2324.0,2024-08-31,Paid
PAY002161,T00390,U00496,P002,2024-09,2324.0,2324.0,2024-09-29,Paid
PAY002162,T00390,U00496,P002,2024-10,2324.0,2324.0,2024-10-28,Paid
PAY002163,T00390,U00496,P002,2024-11,2324.0,2324.0,2024-11-28,Paid
PAY002164,T00390,U00496,P002,2024-12,2324.0,2324.0,2024-12-28,Paid
PAY002165,T00390,U00496,P002,2025-01,2324.0,2324.0,2025-01-26,Paid
PAY002166,T00390,U00496,P002,2025-02,2324.0,2324.0,2025-03-01,Paid
PAY002167,T00392,U00498,P002,2024-01,1964.0,1964.0,2024-01-05,Paid
PAY002168,T00392,U00498,P002,2024-01,1964.0,1964.0,2024-02-05,Paid
PAY002169,T00392,U00498,P002,2024-03,1964.0,1964.0,2024-03-04,Paid
PAY002170,T00392,U00498,P002,2024-03,1964.0,1964.0,2024-04-03,Paid
PAY002171,T00392,U00498,P002,2024-04,1964.0,0.0,,Delinquent
PAY002172,T00392,U00498,P002,2024-05,1964.0,1964.0,2024-05-31,Paid
PAY002173,T00392,U00498,P002,2024-06,1964.0,1964.0,2024-06-30,Paid
PAY002174,T00392,U00498,P002,2024-07,1964.0,1964.0,2024-07-30,Paid
PAY002175,T00393,U00499,P002,2024-01,2247.0,2247.0,2024-01-02,Paid
PAY002176,T00393,U00499,P002,2024-01,2247.0,2247.0,2024-02-02,Paid
PAY002177,T00393,U00499,P002,2024-03,2247.0,2247.0,2024-03-06,Paid
PAY002178,T00393,U00499,P002,2024-03,2247.0,2247.0,2024-04-02,Paid
PAY002179,T00394,U00500,P002,2024-03,2049.0,2049.0,2024-04-01,Paid
PAY002180,T00394,U00500,P002,2024-04,2049.0,2049.0,2024-05-05,Paid
PAY002181,T00394,U00500,P002,2024-05,2049.0,2049.0,2024-05-31,Paid
PAY002182,T00394,U00500,P002,2024-06,2049.0,2049.0,2024-07-04,Paid
PAY002183,T00394,U00500,P002,2024-07,2049.0,2049.0,2024-07-31,Paid
PAY002184,T00394,U00500,P002,2024-08,2049.0,0.0,,Delinquent
PAY002185,T00394,U00500,P002,2024-09,2049.0,2049.0,2024-09-28,Paid
PAY002186,T00394,U00500,P002,2024-10,2049.0,2049.0,2024-11-01,Paid
PAY002187,T00394,U00500,P002,2024-11,2049.0,2049.0,2024-11-29,Paid
PAY002188,T00394,U00500,P002,2024-12,2049.0,2049.0,2024-12-27,Paid
PAY002189,T00394,U00500,P002,2025-01,2049.0,2049.0,2025-01-27,Paid
PAY002190,T00394,U00500,P002,2025-02,2049.0,2049.0,2025-03-01,Paid
PAY002191,T00395,U00501,P002,2024-01,2080.0,2080.0,2024-01-04,Paid
PAY002192,T00395,U00501,P002,2024-01,2080.0,2080.0,2024-02-01,Paid
PAY002193,T00395,U00501,P002,2024-03,2080.0,2080.0,2024-03-04,Paid
PAY002194,T00397,U00504,P002,2024-01,2027.0,2027.0,2024-01-02,Paid
PAY002195,T00397,U00504,P002,2024-01,2027.0,2027.0,2024-02-04,Paid
PAY002196,T00397,U00504,P002,2024-03,2027.0,2027.0,2024-03-05,Paid
PAY002197,T00397,U00504,P002,2024-03,2027.0,2027.0,2024-04-01,Paid
PAY002198,T00397,U00504,P002,2024-04,2027.0,2027.0,2024-05-01,Paid
PAY002199,T00397,U00504,P002,2024-05,2027.0,2027.0,2024-06-01,Paid
PAY002200,T00397,U00504,P002,2024-06,2027.0,2027.0,2024-07-02,Paid
PAY002201,T00397,U00504,P002,2024-07,2027.0,2027.0,2024-08-03,Paid
PAY002202,T00397,U00504,P002,2024-08,2027.0,2027.0,2024-08-30,Paid
PAY002203,T00397,U00504,P002,2024-09,2027.0,2027.0,2024-10-02,Paid
PAY002204,T00397,U00504,P002,2024-10,2027.0,2027.0,2024-10-31,Paid
PAY002205,T00397,U00504,P002,2024-11,2027.0,2027.0,2024-11-29,Paid
PAY002206,T00397,U00504,P002,2024-12,2027.0,2027.0,2024-12-29,Paid
PAY002207,T00399,U00507,P002,2024-01,2293.0,2293.0,2024-01-02,Paid
PAY002208,T00399,U00507,P002,2024-01,2293.0,2293.0,2024-02-02,Paid
PAY002209,T00399,U00507,P002,2024-03,2293.0,2293.0,2024-03-05,Paid
PAY002210,T00399,U00507,P002,2024-03,2293.0,2293.0,2024-04-05,Paid
PAY002211,T00399,U00507,P002,2024-04,2293.0,2293.0,2024-05-04,Paid
PAY002212,T00399,U00507,P002,2024-05,2293.0,2293.0,2024-06-01,Paid
PAY002213,T00400,U00508,P002,2024-01,1919.0,1919.0,2024-01-06,Paid
PAY002214,T00400,U00508,P002,2024-01,1919.0,1919.0,2024-02-05,Paid
PAY002215,T00400,U00508,P002,2024-03,1919.0,1919.0,2024-03-04,Paid
PAY002216,T00400,U00508,P002,2024-03,1919.0,1919.0,2024-04-01,Paid
PAY002217,T00400,U00508,P002,2024-04,1919.0,1919.0,2024-05-05,Paid
PAY002218,T00400,U00508,P002,2024-05,1919.0,1919.0,2024-05-31,Paid
PAY002219,T00400,U00508,P002,2024-06,1919.0,1919.0,2024-06-30,Paid
PAY002220,T00400,U00508,P002,2024-07,1919.0,1919.0,2024-08-02,Paid
PAY002221,T00400,U00508,P002,2024-08,1919.0,1919.0,2024-09-02,Paid
PAY002222,T00400,U00508,P002,2024-09,1919.0,1919.0,2024-10-02,Paid
PAY002223,T00400,U00508,P002,2024-10,1919.0,1919.0,2024-10-28,Paid
PAY002224,T00400,U00508,P002,2024-11,1919.0,1919.0,2024-11-29,Paid
PAY002225,T00400,U00508,P002,2024-12,1919.0,1565.0,2025-01-09,Partial
PAY002226,T00401,U00509,P002,2024-01,2252.0,1676.0,2024-01-21,Partial
PAY002227,T00401,U00509,P002,2024-01,2252.0,2252.0,2024-02-02,Paid
PAY002228,T00401,U00509,P002,2024-03,2252.0,2252.0,2024-03-03,Paid
PAY002229,T00401,U00509,P002,2024-03,2252.0,2252.0,2024-04-01,Paid
PAY002230,T00401,U00509,P002,2024-04,2252.0,2252.0,2024-05-02,Paid
PAY002231,T00401,U00509,P002,2024-05,2252.0,2252.0,2024-05-31,Paid
PAY002232,T00401,U00509,P002,2024-06,2252.0,2252.0,2024-07-03,Paid
PAY002233,T00401,U00509,P002,2024-07,2252.0,2252.0,2024-08-01,Paid
PAY002234,T00401,U00509,P002,2024-08,2252.0,2252.0,2024-09-02,Paid
PAY002235,T00401,U00509,P002,2024-09,2252.0,2252.0,2024-09-30,Paid
PAY002236,T00401,U00509,P002,2024-10,2252.0,2252.0,2024-10-29,Paid
PAY002237,T00405,U00517,P002,2024-01,2933.0,2933.0,2024-01-05,Paid
PAY002238,T00405,U00517,P002,2024-01,2933.0,2933.0,2024-02-02,Paid
PAY002239,T00405,U00517,P002,2024-03,2933.0,2933.0,2024-03-06,Paid
PAY002240,T00405,U00517,P002,2024-03,2933.0,2933.0,2024-04-01,Paid
PAY002241,T00405,U00517,P002,2024-04,2933.0,2933.0,2024-05-03,Paid
PAY002242,T00405,U00517,P002,2024-05,2933.0,2933.0,2024-05-31,Paid
PAY002243,T00405,U00517,P002,2024-06,2933.0,2933.0,2024-07-02,Paid
PAY002244,T00405,U00517,P002,2024-07,2933.0,2374.0,2024-08-06,Partial
PAY002245,T00405,U00517,P002,2024-08,2933.0,2933.0,2024-08-31,Paid
PAY002246,T00405,U00517,P002,2024-09,2933.0,2933.0,2024-09-28,Paid
PAY002247,T00405,U00517,P002,2024-10,2933.0,2933.0,2024-10-29,Paid
PAY002248,T00405,U00517,P002,2024-11,2933.0,2933.0,2024-11-29,Paid
